source_center,destination_center,source_name,destination_name,median_factor,total_trips,median_osrm_dist_km,pct_delayed,is_sparse,is_chronically_delayed
IND335513AAA,IND335804AAD,Hanumangarh_DC (Rajasthan),Suratgarh_Central_DPP_2 (Rajasthan),1.5,1,56.9831,1.0,True,True
IND152026AAA,IND152116AAA,Muktsar_DPC (Punjab),Abohar_DC (Punjab),1.5,2,57.939499999999995,1.0,True,True
IND641664AAA,IND638657AAA,Tirpur_Palladam_DC (Tamil Nadu),Dharapuram_Techrcly_D (Tamil Nadu),1.5,15,40.5711,1.0,False,True
IND144001AAB,IND143001AAA,Jalandhar_DPC (Punjab),Amritsar_DPC (Punjab),1.5,17,85.1994,1.0,False,True
IND147001AAD,IND147201AAA,Patiala_GainMrkt_L (Punjab),Nabha_Sahni_D (Punjab),1.5,1,26.912,1.0,True,True
IND509203AAA,IND509301AAA,Bijnapally_nagar_D (Telangana),Jadcherla_Badeplly_D (Telangana),1.5,19,28.6229,1.0,False,True
IND585211AAA,IND585222AAA,Chittapur_GlbrgaRD_D (Karnataka),Sedam_DBRCmplx_D (Karnataka),1.5,17,25.1841,1.0,False,True
IND563101AAB,IND563125AAB,Kolar_Ambedkar_D (Karnataka),Chintamani_Central_D_2 (Karnataka),1.5,1,36.7522,1.0,True,True
IND132103AAB,IND132001AAA,Panipat_PC (Haryana),Karnal (Haryana),1.496969696969697,2,39.8086,1.0,True,True
IND683511AAA,IND680104AAA,Aluva_Peedika_H (Kerala),Guruvayoor_ManhrBld_D (Kerala),1.4969135802469136,16,79.79155,0.9375,False,True
IND382430AAB,IND370201AAA,Ahmedabad_East_H_1 (Gujarat),Gandhidham_Sector1A_IP (Gujarat),1.4937499999999997,12,312.83595,1.0,False,True
IND384205AAA,IND382715AAA,Mehsana_Panchot_IP (Gujarat),Kadi_KaranNGR_D (Gujarat),1.4935897435897436,18,42.3417,1.0,False,True
IND577522AAA,IND562132AAA,Challakere_Shivangr_D (Karnataka),Bangalore_Nelmngla_H (Karnataka),1.4928571428571429,10,183.659,1.0,False,True
IND403726AAB,IND403601AAA,Goa_ZuariNgr_IP (Goa),Goa_Margao_Dc (Goa),1.492063492063492,6,15.925049999999999,1.0,False,True
IND562132AAA,IND583101AAA,Bangalore_Nelmngla_H (Karnataka),Bellary_Dc (Karnataka),1.4895566181264943,10,292.50020000000006,1.0,False,True
IND206122AAA,IND206001AAA,Auraiya_AryaNagr_D (Uttar Pradesh),Etawah_MhraChng_D (Uttar Pradesh),1.4893617021276595,19,66.91369999999999,0.8421052631578947,False,True
IND581303AAA,IND581325AAA,Karwar_Central_D_1 (Karnataka),Dandeli_RKComplx_D (Karnataka),1.4893617021276595,2,101.2739,1.0,True,True
IND636016AAA,IND637211AAA,Salem (Tamil Nadu),Tirchngode_Mhdhvpur_D (Tamil Nadu),1.4888888888888892,15,53.3461,1.0,False,True
IND184104AAA,IND181152AAA,Kathua_BOB_D (Jammu & Kashmir),Jammu_TrnptNgr_L (Jammu & Kashmir),1.4857142857142858,3,77.41760000000001,1.0,True,True
IND562132AAA,IND570020AAA,Bangalore_Nelmngla_H (Karnataka),Mysore_Yadvgiri_IP (Karnataka),1.4852941176470589,9,166.6831,1.0,False,True
IND562132AAA,IND573201AAB,Bangalore_Nelmngla_H (Karnataka),Hassan_Pandrnga_I (Karnataka),1.4849624060150375,16,165.34975,1.0,False,True
IND281401AAA,IND321022AAA,Chhata_GvrdnDPP_D (Uttar Pradesh),Kaman_BsstdDPP_D (Rajasthan),1.4848484848484849,9,34.5457,0.8888888888888888,False,True
IND246725AAB,IND246701AAA,Chandpur_NorprRD_D (Uttar Pradesh),Bijnor_NaginaRd_D (Uttar Pradesh),1.4844155844155844,10,37.17675,1.0,False,True
IND304001AAA,IND322001AAC,Tonk_DC (Rajasthan),SawaiMadhopur_Central_DPP_1 (Rajasthan),1.4827586206896552,1,82.14869999999999,1.0,True,True
IND362001AAA,IND360575AAA,Junagadh_DPC (Gujarat),Porbandar_DC (Gujarat),1.4819277108433733,11,103.7216,1.0,False,True
IND385340AAB,IND384205AAA,Radhanpur_Santalpr_D (Gujarat),Mehsana_Panchot_IP (Gujarat),1.4810457516339868,4,107.7119,0.75,True,True
IND413304AAA,IND415301AAB,Pandharpur_RajCmplx_D (Maharashtra),Atapadi_Vidyangr_D (Maharashtra),1.4803921568627452,6,56.6026,1.0,False,True
IND626138AAA,IND625008AAA,Maharajapuram_Krsnakcl_D (Tamil Nadu),Madurai_Kappalur_H (Tamil Nadu),1.4800437397484965,16,66.46045000000001,0.9375,False,True
IND641062AAD,IND642126AAA,Coimbatore_Karayam_H (Tamil Nadu),Udumalpet_Artclgrd_D (Tamil Nadu),1.4794520547945205,17,71.4911,0.9411764705882353,False,True
IND518124AAA,IND518002AAA,Bngnpalle_Enkndla_D (Andhra Pradesh),Kurnool_AbbasNgr_I (Andhra Pradesh),1.4788732394366195,1,80.2581,1.0,True,True
IND733134AAA,IND733129AAB,Raiganj_SubrtDPP_D (West Bengal),Kaliyaganj_Central_DPP_1 (West Bengal),1.4782608695652175,3,23.596400000000003,1.0,True,True
IND140401AAA,IND147301AAA,Rajpura_DC (Punjab),Mandi_Gobindgarh_DC (Punjab),1.4782608695652173,1,32.8339,1.0,True,True
IND363641AAA,IND363621AAB,Morbi_DC (Gujarat),Wankaner_JivanDPP_D (Gujarat),1.4781639928698749,6,33.9684,0.8333333333333334,False,True
IND622407AAA,IND622001AAA,Ponnamaravathi_Puduvalvu_D (Tamil Nadu),Pudukkotti_Mrthndpr_D (Tamil Nadu),1.4777183600713013,14,36.7567,1.0,False,True
IND403702AAA,IND581314AAA,Canacona_CharRsta_D (Goa),Ankola_Kakrmath_D (Karnataka),1.476923076923077,1,69.7005,1.0,True,True
IND695572AAB,IND695541AAA,Kallikkad_Mutyvila_D (Kerala),Nedumangad_Arsprmbu_D (Kerala),1.4761904761904765,13,20.2082,0.8461538461538461,False,True
IND384205AAA,IND383001AAA,Mehsana_Panchot_IP (Gujarat),Himmatnagar_DC (Gujarat),1.4745762711864407,11,81.1749,1.0,False,True
IND614715AAA,IND614809AAA,Thirthurpondi_Madaprum_D (Tamil Nadu),Pushpavanam_Thmpulam_D (Tamil Nadu),1.4736842105263157,17,32.7821,0.8823529411764706,False,True
IND683511AAA,IND680012AAA,Aluva_Peedika_H (Kerala),Arimbur_Veluthur_D (Kerala),1.4736842105263157,11,59.4959,1.0,False,True
IND151001AAA,IND151103AAA,Bhatinda_DPC (Punjab),RampuraPhul_DC (Punjab),1.4735449735449735,4,28.423949999999998,1.0,True,True
IND625008AAA,IND685514AAA,Madurai_Kappalur_H (Tamil Nadu),Kattappana_Palikval_D (Kerala),1.4733727810650887,1,143.3816,1.0,True,True
IND501101AAB,IND509216AAC,Vikarabad_Central_DPP_2 (Telangana),Shadnagar_Central_D_1 (Telangana),1.471698113207547,5,56.152,0.8,False,True
IND423105AAA,IND423301AAB,Malegaon_Rawlgaon_D (Maharashtra),Satana_ThrbadRD_D (Maharashtra),1.4705882352941178,7,34.463,1.0,False,True
IND680104AAA,IND679576AAA,Guruvayoor_ManhrBld_D (Kerala),Edappal_PonaniRD_D (Kerala),1.4705882352941178,17,30.2562,0.8823529411764706,False,True
IND341030AAA,IND341303AAA,Tarnau_BsstdDPP_D (Rajasthan),Didwana_KatlaDPP_D (Rajasthan),1.4666666666666666,3,55.5569,1.0,True,True
IND181152AAA,IND184121AAA,Jammu_TrnptNgr_L (Jammu & Kashmir),Samba_Wardno13_D (Jammu & Kashmir),1.4666666666666666,5,36.5022,1.0,False,True
IND621010AAA,IND621212AAA,Thuraiyur_Mthrapuri_D (Tamil Nadu),Perambalur_goplpurm_D (Tamil Nadu),1.4642857142857144,16,37.38365,1.0,False,True
IND242307AAB,IND242221AAA,Tilhar_SingCLNY_D (Uttar Pradesh),Jalalabad_farukngr_D (Uttar Pradesh),1.4634146341463414,5,50.1024,1.0,False,True
IND683511AAA,IND000000ADM,Aluva_Peedika_H (Kerala),Cochin_Kdvantra_D (Kerala),1.4615384615384615,13,22.2497,0.9230769230769231,False,True
IND246763AAA,IND244901AAB,Najibabad_KotdwrRD_D (Uttar Pradesh),Rampur_RoshnBgh_I (Uttar Pradesh),1.4610389610389614,3,166.1058,1.0,True,True
IND507002AAA,IND507117AAB,Khammam_NSTRoad_I (Telangana),Manuguru_AskNagar_D (Telangana),1.4594594594594594,1,135.5658,1.0,True,True
IND673506AAA,IND670643AAA,Kallachi_ZamQuatr_D (Kerala),Kuthuparamba_IdstrlAr_D (Kerala),1.4583333333333333,17,21.6196,1.0,False,True
IND383255AAB,IND384205AAA,Khedbrahma_Patelfli_D (Gujarat),Mehsana_Panchot_IP (Gujarat),1.4579439252336448,9,102.6941,0.7777777777777778,False,True
IND638657AAA,IND638701AAA,Dharapuram_Techrcly_D (Tamil Nadu),Kangayam_Thvlrsrt_D (Tamil Nadu),1.457471264367816,16,31.94735,1.0,False,True
IND396321AAA,IND396001AAA,Bilimora_DC (Gujarat),Valsad_DC (Gujarat),1.455026455026455,8,25.732750000000003,1.0,False,True
IND332001AAB,IND333028AAA,Sikar_FatehpRd_I (Rajasthan),Sultana_Central_DPP_1 (Rajasthan),1.4531046717918392,2,91.60605000000001,1.0,True,True
IND590016AAA,IND591302AAB,Belgaum_Dc (Karnataka),Khanapur_StatinRD_D (Karnataka),1.4516129032258065,5,35.9801,1.0,False,True
IND637211AAA,IND636402AAA,Tirchngode_Mhdhvpur_D (Tamil Nadu),Mettur_RTOroad_D (Tamil Nadu),1.4508196721311477,16,65.27850000000001,1.0,False,True
IND344022AAB,IND344001AAA,Balotra_BsnoiHPL_D (Rajasthan),Barmer_Nehru3PL_D (Rajasthan),1.4492753623188406,9,96.2314,0.7777777777777778,False,True
IND465683AAA,IND465001AAA,Pachore_Shop3DPP_D (Madhya Pradesh),Shajapur_MhpraRD_D (Madhya Pradesh),1.4492753623188404,13,55.097,0.9230769230769231,False,True
IND345021AAA,IND342301AAA,Pokhran_SttinDPP_D (Rajasthan),Phalodi_PalikDPP_D (Rajasthan),1.4492424242424242,10,62.6703,0.8,False,True
IND141115AAA,IND000000ACA,Machhiwara_MnBzrDPP_D (Punjab),Ludhiana_MilrGanj_HB (Punjab),1.4488095238095238,14,29.4784,0.8571428571428571,False,True
IND591304AAA,IND586101AAB,Athani_VikrmMah_D (Karnataka),Bijapur_Central_D_2 (Karnataka),1.446969696969697,4,75.21465,1.0,True,True
IND160002AAC,IND140901AAA,Chandigarh_Mehmdpur_H (Punjab),Chandigarh_Mullanpr_DC (Chandigarh),1.446808510638298,21,57.0374,1.0,False,True
IND584101AAA,IND509124AAA,Raichur_LSRoad_DC (Karnataka),JoguGadwal_ColctrOf_D (Telangana),1.4465709728867624,14,51.055400000000006,1.0,False,True
IND305404AAA,IND305601AAC,Kekri_LxmntDPP_D (Rajasthan),Nasirabad_Central_DPP_2 (Rajasthan),1.4464285714285714,13,59.029900000000005,0.9230769230769231,False,True
IND584123AAA,IND584128AAA,Manvi_APMCYard_D (Karnataka),Sindhanur_VasaviNg_D (Karnataka),1.4444444444444444,1,39.7207,1.0,True,True
IND689101AAA,IND690548AAA,Tiruvalla_TKRoad_D (Kerala),Haripad_Kumrpurm_D (Kerala),1.44,4,25.1496,1.0,True,True
IND641654AAA,IND641664AAA,Avinashi_Valluvar_D (Tamil Nadu),Tirpur_Palladam_DC (Tamil Nadu),1.44,11,29.409,1.0,False,True
IND781018AAB,IND781005AAA,Guwahati_Hub (Assam),Guwahati_North (Assam),1.4399390243902441,6,39.575450000000004,0.5,False,True
IND491001AAA,IND494334AAB,Durg_Pulgaon_DC (Chhattisgarh),Kanker_KrisnKunj_D (Chhattisgarh),1.439252336448598,1,135.07379999999998,1.0,True,True
IND680012AAA,IND679303AAA,Arimbur_Veluthur_D (Kerala),Sankaramangalam_Central_D_1 (Kerala),1.4385964912280702,11,54.9834,1.0,False,True
IND160002AAC,IND176041AAA,Chandigarh_Mehmdpur_H (Punjab),Bhota_BpassDPP_D (Himachal Pradesh),1.4383332559111812,2,216.5543,1.0,True,True
IND628801AAA,IND628204AAA,Eral_Busstand_D (Tamil Nadu),Tirchchndr_Shnmgprm_D (Tamil Nadu),1.4375,17,17.8417,1.0,False,True
IND395010AAB,IND395023AAA,Surat_Brpc (Gujarat),Surat_HUB (Gujarat),1.4375,1,17.769299999999998,1.0,True,True
IND142026AAA,IND141109AAA,Jagraon_DC (Punjab),Raikot_DC (Punjab),1.436904761904762,18,23.547849999999997,1.0,False,True
IND505325AAA,IND505327AAA,Metpally_GunjRDPP_D (Telangana),Jagtial_Aravind_D (Telangana),1.434782608695652,3,31.7868,1.0,True,True
IND160002AAC,IND140301AAA,Chandigarh_Mehmdpur_H (Punjab),Chandigarh_Kharar_DC (Chandigarh),1.434782608695652,21,38.183,0.9523809523809523,False,True
IND591201AAA,IND591304AAA,Chikodi_IndraNgr_D (Karnataka),Athani_VikrmMah_D (Karnataka),1.4344262295081966,10,73.90514999999999,1.0,False,True
IND474003AAA,IND473551AAA,Gwalior_HrihrNgr_I (Madhya Pradesh),Shivpuri_BypassRD_D (Madhya Pradesh),1.4338235294117647,1,117.6841,1.0,True,True
IND636705AAB,IND635001AAA,Dharmapuri_Central_D_2 (Tamil Nadu),Krishnagiri_BnglorRd_D (Tamil Nadu),1.4330612244897958,4,53.146950000000004,0.75,True,True
IND560300AAA,IND560085AAA,Bengaluru_KGAirprt_HB (Karnataka),Bengaluru_Banshkri_DC (Karnataka),1.4324324324324325,18,36.19114999999999,1.0,False,True
IND600056AAB,IND605010AAB,MAA_Poonamallee_HB (Tamil Nadu),Pondicherry_Vasanthm_I (Pondicherry),1.4316546762589928,13,152.5844,1.0,False,True
IND263153AAB,IND263002AAA,Rudrapur_UdhamNgr_H (Uttarakhand),Nainital_Sookhtal_D (Uttarakhand),1.431578947368421,13,95.3879,1.0,False,True
IND413501AAA,IND413401AAA,Osmanabad_Kakdepot_D (Maharashtra),Barshi_Kurduwdi_D (Maharashtra),1.4285714285714286,21,38.1812,1.0,False,True
IND603001AAA,IND603301AAA,Chennai_Chnglptu_DC (Tamil Nadu),Malemruvathur_Achipkam_D (Tamil Nadu),1.4285714285714286,13,37.4867,0.5384615384615384,False,True
IND638501AAB,IND641062AAD,Anthiyour_TherSRT_D (Tamil Nadu),Coimbatore_Karayam_H (Tamil Nadu),1.4258447488584474,14,80.1926,0.7857142857142857,False,True
IND630002AAA,IND622407AAA,Karaikudi_Sbrmnprm_D (Tamil Nadu),Ponnamaravathi_Puduvalvu_D (Tamil Nadu),1.425531914893617,14,49.713100000000004,1.0,False,True
IND000000ACB,IND201301AAF,Gurgaon_Bilaspur_HB (Haryana),Noida_Sec 02_DPC (Uttar Pradesh),1.425,9,75.2903,0.8888888888888888,False,True
IND285001AAD,IND285205AAB,Orai_Ajnari_D (Uttar Pradesh),Konch_Central_D_2 (Uttar Pradesh),1.4242424242424243,21,29.4027,0.9047619047619048,False,True
IND507123AAA,IND506314AAA,Yellandu_Sudimala_D (Telangana),Rayaparthi_Perkadrd_D (Telangana),1.424142031940197,12,130.59375,0.9166666666666666,False,True
IND147105AAA,IND147101AAA,Patran_MheshNGR_D (Punjab),Samana_PODPP_D (Punjab),1.4230769230769231,1,28.1092,1.0,True,True
IND360510AAB,IND360530AAB,Bhanvad_Mainroad_D (Gujarat),Jamjodhpur_Court_D (Gujarat),1.4230769230769231,13,28.1623,0.9230769230769231,False,True
IND580028AAA,IND581402AAA,Hubli_Adargchi_IP (Karnataka),Sirsi_Vidygiri_D (Karnataka),1.4216867469879515,15,93.0582,1.0,False,True
IND332404AAA,IND332001AAB,Reengus_Shop2DPP_D (Rajasthan),Sikar_FatehpRd_I (Rajasthan),1.418918918918919,12,50.62095,1.0,False,True
IND484001AAA,IND484224AAA,Shahdol_Sohagpur_D (Madhya Pradesh),Anuppur_JthriDPP_DC (Madhya Pradesh),1.4166666666666667,2,46.86305,1.0,True,True
IND480334AAA,IND480106AAA,Pandhurna_Mataward_D (Madhya Pradesh),Sausar_Central_DPP_1 (Madhya Pradesh),1.4166666666666667,21,38.922,0.9523809523809523,False,True
IND384170AAA,IND384265AAB,Unjha_DC (Gujarat),Patan_Central_D_2 (Gujarat),1.4166666666666667,6,27.14725,1.0,False,True
IND201301AAF,IND201301AAL,Noida_Sec 02_DPC (Uttar Pradesh),Dadri_ICDCant_D (Uttar Pradesh),1.4166666666666667,1,21.5816,1.0,True,True
IND147101AAA,IND147105AAA,Samana_PODPP_D (Punjab),Patran_MheshNGR_D (Punjab),1.4166666666666667,7,26.8678,1.0,False,True
IND560300AAB,IND563125AAB,Bangalore_East_I_20 (Karnataka),Chintamani_Central_D_2 (Karnataka),1.4150943396226414,1,60.5913,1.0,True,True
IND370201AAA,IND363330AAB,Gandhidham_Sector1A_IP (Gujarat),Halvad_CrossRD_D (Gujarat),1.4142857142857141,8,137.74325,1.0,False,True
IND277303AAC,IND277211AAA,Sikandarpur_Central_D_3 (Uttar Pradesh),Sahatwar_PnchmDPP_D (Uttar Pradesh),1.4142156862745099,6,40.5045,1.0,False,True
IND505209AAA,IND504201AAA,Ramagundam_Pdmavati_D (Telangana),Chinnur_AsnsdhRD_D (Telangana),1.4137931034482758,5,38.546,1.0,False,True
IND585222AAA,IND585211AAA,Sedam_DBRCmplx_D (Karnataka),Chittapur_GlbrgaRD_D (Karnataka),1.4123076923076923,4,26.2468,0.75,True,True
IND630561AAA,IND623701AAA,Sivaganga_Wardno3_D (Tamil Nadu),Paramakudi_VagaiNgr_D (Tamil Nadu),1.411764705882353,5,42.6597,1.0,False,True
IND327001AAB,IND312605AAB,Banswara_KhandDPP_D (Rajasthan),Pratapgarh_Nimachrd_D (Rajasthan),1.4112903225806452,4,88.51335,1.0,True,True
IND585307AAB,IND585222AAA,Chincholi_Mainroad_D (Karnataka),Sedam_DBRCmplx_D (Karnataka),1.4106606606606606,4,39.698949999999996,1.0,True,True
IND363310AAB,IND382430AAB,Dhrangadhra_NvygRDPP_D (Gujarat),Ahmedabad_East_H_1 (Gujarat),1.4097222222222223,9,128.014,1.0,False,True
IND000000ACT,IND000000ACB,Delhi_Gateway_HB (Delhi),Gurgaon_Bilaspur_HB (Haryana),1.4093023255813955,100,43.255750000000006,0.7399020807833537,False,True
IND563130AAA,IND563131AAB,Malur_NharuExt_D (Karnataka),Bangarapet_KolarRd_D (Karnataka),1.4090909090909092,10,33.60645,0.8,False,True
IND246444AAB,IND246424AAA,Karnaprayag_Umalodge_D (Uttarakhand),Chamoli_CGRoad_D (Uttarakhand),1.4090909090909092,15,28.0878,1.0,False,True
IND247554AAA,IND248001AAD,Deoband_Ramvlg_D (Uttar Pradesh),Dehradun_Nirjanpur_L (Uttarakhand),1.408258560703168,2,91.3592,0.5,True,True
IND422011AAD,IND422103AAC,Nashik_TgrniaRD_I (Maharashtra),Sinnar_Central_D_1 (Maharashtra),1.4054054054054057,11,40.5612,1.0,False,True
IND503111AAC,IND505001AAB,Kamareddy_Devenply_I (Telangana),Karimnagar_KamnHbRD_I (Telangana),1.404494382022472,1,97.1468,1.0,True,True
IND605010AAB,IND604303AAA,Pondicherry_Vasanthm_I (Pondicherry),Marakkanam_MJRDPP_D (Tamil Nadu),1.400462962962963,4,34.0346,0.5,True,True
IND136118AAA,IND136128AAA,Kurukshetra_DC (Haryana),Pehowa_WdN14DPP_D (Haryana),1.4001322751322751,22,28.10095,1.0,False,True
IND683511AAA,IND68004AAA,Aluva_Peedika_H (Kerala),Thrissur_Poothole_D (Kerala),1.4,13,53.6268,0.9230769230769231,False,True
IND723133AAA,IND723130AAA,Rghunthpur_barkarRd_D (West Bengal),Hura_Central_D_1 (West Bengal),1.4,13,30.3566,0.6153846153846154,False,True
IND343029AAB,IND307001AAA,Bhinmal_RwStnDPP_D (Rajasthan),Sirohi_Ricco_D (Rajasthan),1.4,2,77.09475,1.0,True,True
IND722143AAB,IND723133AAA,Mejia_Central_D_1 (West Bengal),Rghunthpur_barkarRd_D (West Bengal),1.3997599039615847,10,45.16095,1.0,False,True
IND282002AAD,IND281004AAA,,Mathura_DC (Uttar Pradesh),1.3985753052917231,8,80.9576,1.0,False,True
IND581303AAA,IND581400AAB,Karwar_Central_D_1 (Karnataka),Mallapur_ShtDRDPP_D (Karnataka),1.3982469512195121,12,44.258300000000006,0.75,False,True
IND480661AAA,IND481661AAA,Seoni_Kidwai_D (Madhya Pradesh),Mandla_Mharajpr_D (Madhya Pradesh),1.3964245705750562,6,123.729,0.8333333333333334,False,True
IND624001AAA,IND625008AAA,Dindigul_Central_D_1 (Tamil Nadu),Madurai_Kappalur_H (Tamil Nadu),1.3958333333333333,9,67.7051,1.0,False,True
IND635001AAA,IND636705AAB,Krishnagiri_BnglorRd_D (Tamil Nadu),Dharmapuri_Central_D_2 (Tamil Nadu),1.3942307692307694,4,55.552800000000005,1.0,True,True
IND560300AAA,IND560058AAB,Bengaluru_KGAirprt_HB (Karnataka),Bengaluru_Peenya_IP (Karnataka),1.393939393939394,37,31.3304,0.5945945945945946,False,True
IND627005AAA,IND627811AAA,Tirunelveli_VdkkuSrt_I (Tamil Nadu),Tenkasi_RailwyRd_D (Tamil Nadu),1.3936294564582115,10,62.8549,0.9,False,True
IND741165AAB,IND742121AAB,Nazirpur_Central_D_1 (West Bengal),Nowda_ArhamDPP_D (West Bengal),1.391304347826087,15,81.4277,0.9333333333333333,False,True
IND505001AAB,IND503111AAC,Karimnagar_KamnHbRD_I (Telangana),Kamareddy_Devenply_I (Telangana),1.388034188034188,2,98.4647,0.5,True,True
IND642126AAA,IND642001AAA,Udumalpet_Artclgrd_D (Tamil Nadu),Pollachi_Venkatsa_DC (Tamil Nadu),1.3870967741935485,17,30.2969,0.8823529411764706,False,True
IND573103AAA,IND577116AAA,Arsikere_HsnRdDPP_D (Karnataka),,1.3846153846153846,5,37.5891,1.0,False,True
IND508277AAB,IND508223AAA,Mothkur_Mainroad_D (Telangana),Thirumalagiri_Xroad_D (Telangana),1.3846153846153846,11,25.7175,1.0,False,True
IND523230AAA,IND523105AAA,Kanigiri_Tiglgndi_D (Andhra Pradesh),Kandukur_LICOffce_D (Andhra Pradesh),1.3829787234042554,19,47.224,1.0,False,True
IND501359AAE,IND505001AAB,Hyderabad_Shamshbd_H (Telangana),Karimnagar_KamnHbRD_I (Telangana),1.3827486615948157,2,186.9071,1.0,True,True
IND505001AAA,IND505302AAB,Karimnagar_DC (Telangana),Vemulawada_Central_DPP_2 (Telangana),1.3823529411764706,9,34.6662,1.0,False,True
IND571313AAB,IND571440AAA,Chamarjngr_BrDbleRd_D (Karnataka),Kollegala_NarsipuraRd_D (Karnataka),1.380851063829787,10,40.9519,0.9,False,True
IND842001AAA,IND843329AAB,Muzaffrpur_Bbganj_I (Bihar),Sheohar_Ward9DPP_D (Bihar),1.3793103448275863,13,70.3882,0.9230769230769231,False,True
IND571432AAB,IND571426AAA,Nagamangala_MandyaRD_D (Karnataka),Krishnarajpet_MuruPost_D (Karnataka),1.3783783783783785,17,40.7991,0.8235294117647058,False,True
IND333001AAA,IND333028AAA,Jhunjhunu_DC (Rajasthan),Sultana_Central_DPP_1 (Rajasthan),1.3783783783783783,3,33.366800000000005,0.6666666666666666,True,True
IND360311AAA,IND360050AAA,Gondal_DC (Gujarat),Jasdan_MotiDPP_D (Gujarat),1.3777777777777778,1,46.9022,1.0,True,True
IND487001AAA,IND487551AAA,Narsingpur_JrjolDPP_D (Madhya Pradesh),Gadarwara_MPward_D (Madhya Pradesh),1.3765032377428308,4,50.0591,0.75,True,True
IND560099AAB,IND560060AAB,Bengaluru_Bomsndra_HB (Karnataka),Bengaluru_Kengeri_IP (Karnataka),1.375,31,31.6419,0.8064516129032258,False,True
IND122001AAA,IND122101AAC,GGN_DPC (Haryana),Gurgaon_SohnaRd_D (Haryana),1.375,1,13.6755,1.0,True,True
IND184121AAA,IND181152AAA,Samba_Wardno13_D (Jammu & Kashmir),Jammu_TrnptNgr_L (Jammu & Kashmir),1.375,1,36.7359,1.0,True,True
IND606803AAA,IND606801AAB,Polur_StationRD_D (Tamil Nadu),Chetpet_Blmrgnst_D (Tamil Nadu),1.375,9,25.007900000000003,1.0,False,True
IND474003AAA,IND328001AAA,Gwalior_HrihrNgr_I (Madhya Pradesh),Dholpur_GtRoad_D (Rajasthan),1.373134328358209,1,61.6966,1.0,True,True
IND502110AAA,IND502313AAA,Medak_Dwaraka_D (Telangana),Narsapur_Xroad_D (Telangana),1.3714285714285714,19,39.7813,0.8947368421052632,False,True
IND151506AAA,IND151001AAA,Jhunir_BhaRDDPP_D (Punjab),Bhatinda_DPC (Punjab),1.3705985915492958,18,81.8471,0.9444444444444444,False,True
IND560099AAB,IND632006AAA,Bengaluru_Bomsndra_HB (Karnataka),Vellore_GndhiNgr_IP (Tamil Nadu),1.3705882352941179,8,198.33884999999998,1.0,False,True
IND184104AAA,IND181152AAB,Kathua_BOB_D (Jammu & Kashmir),Jammu_Central_I_1 (Jammu & Kashmir),1.367907444668008,2,77.80655,1.0,True,True
IND686028AAB,IND689101AAA,Kottayam_Central_H_1 (Kerala),Tiruvalla_TKRoad_D (Kerala),1.3675000000000002,16,26.97595,0.875,False,True
IND689101AAA,IND689650AAA,Tiruvalla_TKRoad_D (Kerala),Kozhenchery_Cherukole_D (Kerala),1.3666666666666665,6,16.116600000000002,0.6666666666666666,False,True
IND209625AAA,IND241124AAB,Farrukhbad_Pnchlght_D (Uttar Pradesh),Shahabad_KDRoad_D (Uttar Pradesh),1.3636363636363635,11,52.5103,0.8181818181818182,False,True
IND560060AAB,IND560099AAB,Bengaluru_Kengeri_IP (Karnataka),Bengaluru_Bomsndra_HB (Karnataka),1.3636363636363635,15,30.6586,0.8,False,True
IND508252AAB,IND508207AAB,Choutuppal_Nagaram_D (Telangana),Miryalguda_Ragvendr_D (Telangana),1.3634293270643552,6,109.42665,1.0,False,True
IND504293AAA,IND504208AAB,Asifabad_PaikjNGR_D (Telangana),Mancherial_Hitech_D (Telangana),1.3621753246753245,2,60.62925,0.5,True,True
IND263139AAA,IND263153AAB,Haldwani_PiliKoti_D (Uttarakhand),Rudrapur_UdhamNgr_H (Uttarakhand),1.361788617886179,6,35.6109,0.6666666666666666,False,True
IND383315AAC,IND384205AAA,Modasa_Central_D_1 (Gujarat),Mehsana_Panchot_IP (Gujarat),1.3608247422680413,1,127.6222,1.0,True,True
IND244715AAA,IND263401AAA,Ramnagar_BhwniGnj_D (Uttarakhand),Kashipur_BajprDPP_D (Uttarakhand),1.360655737704918,1,47.7291,1.0,True,True
IND691001AAB,IND691506AAA,Kollam_Central_H_1 (Kerala),Kottarakkara_Amankovl_D (Kerala),1.36,21,23.4979,0.9047619047619048,False,True
IND679531AAA,IND680587AAA,Shoranur_KdrShrRd_D (Kerala),Pazhayannur_AlathurRD_D (Kerala),1.36,15,21.198,0.9333333333333333,False,True
IND312001AAA,IND312601AAA,Chittaurgarh_DC (Rajasthan),Nimbahera_MsjidDPP_D (Rajasthan),1.3584161309175922,6,50.39765,0.6666666666666666,False,True
IND160002AAC,IND174307AAA,Chandigarh_Mehmdpur_H (Punjab),Bangana_Bhaleti_D (Himachal Pradesh),1.3536019536019537,14,194.45555000000002,1.0,False,True
IND732123AAC,IND732139AAA,Chanchal_BargaDPP_D (West Bengal),Samsi_RatuaDPP_D (West Bengal),1.3529411764705883,1,11.7622,1.0,True,True
IND560058AAB,IND560060AAB,Bengaluru_Peenya_IP (Karnataka),Bengaluru_Kengeri_IP (Karnataka),1.3529411764705883,44,16.749200000000002,0.6590909090909091,False,True
IND423105AAA,IND423106AAA,Malegaon_Rawlgaon_D (Maharashtra),Manmad_Malegaon_D (Maharashtra),1.3529411764705883,1,36.8306,1.0,True,True
