source_center,destination_center,route_type,tod_bucket,median_factor,trip_count,median_osrm_dist,median_osrm_time,pct_delayed
IND679322AAA,IND673639AAA,Carting,night,2.230769230769231,1,39.0028,39.0,1.0
IND679329AAA,IND673639AAA,Carting,night,1.619047619047619,3,22.4575,21.0,1.0
IND679531AAA,IND680587AAA,Carting,night,1.36,9,21.6484,25.0,1.0
IND680012AAA,IND679303AAA,Carting,night,1.4385964912280702,7,54.781,57.0,1.0
IND68004AAA,IND678683AAA,FTL,night,2.419590643274854,14,32.89785,37.0,1.0
IND68004AAA,IND683511AAA,Carting,night,2.4423076923076925,1,55.5812,52.0,1.0
IND68004AAA,IND683511AAA,Carting,morning,2.2962962962962963,5,56.9637,53.0,1.0
IND680104AAA,IND679576AAA,FTL,night,1.4705882352941178,12,30.8647,33.0,0.8333333333333334
IND680307AAA,IND680712AAA,Carting,night,1.7095238095238097,4,20.030299999999997,21.0,1.0
IND680307AAA,IND683511AAA,Carting,night,1.6830065359477122,2,21.66835,17.5,1.0
IND680587AAA,IND68004AAA,Carting,night,1.6781183932346724,6,43.0277,43.5,1.0
IND680587AAA,IND683511AAA,Carting,night,2.7375,3,91.7184,80.0,1.0
IND680712AAA,IND683511AAA,Carting,night,1.6842105263157894,6,42.16935,39.0,1.0
IND683511AAA,IND000000ABA,Carting,afternoon,1.1612903225806452,5,29.0204,30.0,0.4
IND683511AAA,IND000000ABA,Carting,evening,1.1724137931034482,5,29.6922,30.0,0.2
IND683511AAA,IND000000ADM,Carting,afternoon,1.76,5,22.5882,25.0,1.0
IND683511AAA,IND000000ADM,Carting,evening,1.2592592592592593,3,23.8466,27.0,0.6666666666666666
IND683511AAA,IND562132AAA,FTL,morning,2.062069097594607,8,483.7042,426.0,1.0
IND683511AAA,IND680012AAA,Carting,afternoon,1.543859649122807,3,59.7036,57.0,1.0
IND683511AAA,IND680012AAA,Carting,evening,1.5087719298245614,3,59.938300000000005,57.0,1.0
IND683511AAA,IND68004AAA,FTL,afternoon,1.41875,12,53.586,48.0,1.0
IND683511AAA,IND68004AAA,FTL,evening,1.18,1,54.317800000000005,50.0,0.0
IND683511AAA,IND680104AAA,FTL,afternoon,1.4938271604938271,9,79.1653,80.0,0.8888888888888888
IND683511AAA,IND680104AAA,FTL,evening,2.5587191358024692,2,80.3362,80.5,1.0
IND683511AAA,IND686028AAB,FTL,morning,1.9873417721518989,5,80.1735,79.0,1.0
IND683511AAA,IND686028AAB,FTL,afternoon,1.9375791139240506,2,80.8295,79.5,1.0
IND683565AAA,IND683511AAA,Carting,night,1.894736842105263,9,15.9314,20.0,1.0
IND683572AAA,IND680307AAA,Carting,night,1.8461538461538465,7,13.9758,12.0,0.8571428571428571
IND685514AAA,IND625008AAA,FTL,night,1.5294117647058822,5,151.023,169.0,1.0
IND685514AAA,IND625008AAA,FTL,morning,1.5823529411764703,1,151.1178,170.0,1.0
IND686028AAB,IND686632AAA,FTL,evening,6.095238095238095,1,21.2599,21.0,1.0
IND686028AAB,IND689101AAA,Carting,evening,1.333846153846154,10,27.84,25.5,0.8
IND686507AAA,IND686513AAA,Carting,night,2.4097222222222223,10,13.05035,9.0,1.0
IND686507AAA,IND686540AAA,Carting,night,1.6538461538461535,1,26.7197,26.0,1.0
IND686513AAA,IND686507AAA,Carting,night,2.8,1,14.0458,10.0,1.0
IND686513AAA,IND686540AAA,Carting,night,2.5488095238095236,4,40.62705,36.5,1.0
IND686540AAA,IND686028AAB,Carting,night,1.947368421052632,1,20.2749,19.0,1.0
IND686632AAA,IND686141AAA,FTL,night,2.5,1,21.8507,20.0,1.0
IND688009AAA,IND686028AAB,Carting,night,3.377777777777778,10,45.80330000000001,46.0,1.0
IND688524AAA,IND683511AAA,FTL,night,2.269230769230769,7,54.2155,51.0,1.0
IND689101AAA,IND689650AAA,Carting,night,1.0714285714285714,1,15.5632,14.0,0.0
IND689101AAA,IND690548AAA,Carting,night,1.44,4,25.1496,25.0,1.0
IND689503AAB,IND683511AAA,FTL,night,2.25,1,125.4579,120.0,1.0
IND689645AAA,IND691551AAA,Carting,night,1.75,11,26.4686,24.0,1.0
IND689650AAA,IND690548AAA,Carting,night,1.5609756097560976,1,41.879,41.0,1.0
IND690537AAA,IND689503AAB,FTL,night,2.071428571428572,1,28.2977,28.0,1.0
IND690548AAA,IND688009AAA,Carting,night,1.21875,9,28.4422,32.0,0.5555555555555556
IND691001AAB,IND683511AAA,FTL,afternoon,1.2142857142857142,3,176.02620000000002,168.0,0.6666666666666666
IND691001AAB,IND683511AAA,FTL,evening,1.3735383206537053,6,175.87345,168.0,1.0
IND691001AAB,IND690573AAA,FTL,evening,1.0810810810810811,1,30.4345,37.0,0.0
IND691001AAB,IND691506AAA,Carting,evening,1.4230769230769231,15,23.6438,25.0,0.9333333333333333
IND691001AAB,IND695012AAA,FTL,evening,1.34375,1,63.5282,64.0,1.0
IND691305AAA,IND689645AAA,Carting,night,2.259259259259259,11,29.1326,27.0,1.0
IND691506AAA,IND691305AAA,Carting,night,1.54093567251462,14,18.32365,19.0,1.0
IND691551AAA,IND691001AAB,Carting,night,2.263157894736842,14,41.85315,40.0,1.0
IND691574AAA,IND695614AAA,Carting,night,1.525,14,21.951349999999998,20.0,1.0
IND695012AAA,IND691001AAB,FTL,afternoon,1.5384615384615383,11,63.714,65.0,1.0
IND695012AAA,IND691001AAB,FTL,evening,1.7076923076923076,1,63.8785,65.0,1.0
IND695012AAA,IND695101AAB,Carting,night,2.230769230769231,1,28.079,26.0,1.0
IND695012AAA,IND695101AAB,Carting,evening,2.6153846153846154,1,28.4388,26.0,1.0
IND695101AAB,IND691574AAA,Carting,night,1.2666666666666666,13,14.6765,15.0,0.6153846153846154
IND695101AAB,IND695012AAA,Carting,night,10.73076923076923,1,28.1568,26.0,1.0
IND695121AAA,IND695572AAB,Carting,night,1.8461538461538465,11,13.3164,14.0,1.0
IND695541AAA,IND695012AAA,Carting,night,3.1333333333333333,1,14.8704,15.0,1.0
IND695541AAA,IND695572AAB,Carting,night,1.318181818181818,1,20.6558,22.0,1.0
IND695572AAB,IND000000AFJ,Carting,night,1.6923076923076923,1,22.0203,26.0,1.0
IND695572AAB,IND695541AAA,Carting,night,1.4545454545454546,9,20.4442,22.0,0.7777777777777778
IND695582AAA,IND691574AAA,Carting,evening,1.6666666666666667,1,35.4313,39.0,1.0
IND695582AAA,IND695101AAB,Carting,night,1.0454545454545454,3,20.0321,22.0,0.3333333333333333
IND695582AAA,IND695101AAB,Carting,evening,1.1363636363636365,9,20.2114,23.0,0.2222222222222222
IND695609AAA,IND695012AAA,Carting,night,1.8452380952380953,2,32.6822,36.0,1.0
IND695614AAA,IND695609AAA,Carting,night,1.2894736842105263,2,15.292000000000002,19.0,1.0
IND700026AAC,IND700065AAA,Carting,morning,2.0,1,13.6097,19.0,1.0
IND700026AAC,IND700065AAA,Carting,evening,1.1904761904761905,1,14.7162,21.0,0.0
IND700026AAC,IND712311AAA,Carting,night,4.777777777777778,1,33.366699999999994,36.0,1.0
IND700026AAC,IND712311AAA,Carting,morning,6.46939586645469,2,34.17,35.5,1.0
IND700028AAB,IND712311AAA,Carting,night,2.9411764705882355,5,22.7463,18.0,1.0
IND700028AAB,IND712311AAA,Carting,morning,5.277777777777778,3,22.7545,18.0,1.0
IND700053AAA,IND712311AAA,Carting,morning,6.586206896551724,3,29.2015,29.0,1.0
IND700053AAA,IND712311AAA,Carting,afternoon,9.689655172413794,2,28.8306,29.0,1.0
IND700053AAA,IND712311AAA,Carting,evening,2.0,1,29.6407,30.0,1.0
IND700053AAA,IND743513AAA,Carting,evening,3.0,4,31.329950000000004,27.0,1.0
IND700065AAA,IND712311AAA,Carting,night,2.6,7,20.8831,20.0,1.0
IND700065AAA,IND712311AAA,Carting,morning,3.9782608695652173,8,21.899250000000002,21.5,1.0
IND700065AAA,IND712311AAA,Carting,afternoon,4.833333333333334,2,21.361449999999998,21.0,1.0
IND700065AAA,IND712311AAA,Carting,evening,2.5995670995671,6,22.23375,22.0,1.0
IND700065AAB,IND712310AAA,Carting,afternoon,5.0,11,22.3165,22.0,1.0
IND700088AAA,IND712311AAA,Carting,afternoon,2.9070197044334973,2,29.301499999999997,28.5,1.0
IND700088AAA,IND712311AAA,Carting,evening,2.5,3,30.1216,29.0,1.0
IND700136AAG,IND712310AAA,Carting,afternoon,4.559941520467836,16,23.5321,19.5,1.0
IND711303AAA,IND721134AAB,Carting,night,0.8108108108108109,11,44.986,37.0,0.09090909090909091
IND712103AAA,IND712310AAE,Carting,night,3.5769704433497536,10,31.3676,30.0,1.0
IND712103AAA,IND712310AAE,Carting,morning,3.7666666666666666,8,31.17355,30.0,1.0
IND712124AAA,IND712103AAA,Carting,night,2.696969696969697,10,11.81195,11.0,1.0
IND712124AAA,IND712103AAA,Carting,morning,3.0,9,11.2985,11.0,1.0
IND712124AAA,IND712103AAA,Carting,afternoon,2.8,1,10.7959,10.0,1.0
IND712310AAE,IND711303AAA,Carting,evening,2.271062271062271,12,54.45455,40.5,1.0
IND712310AAE,IND711409AAA,Carting,night,1.1875,1,19.579,16.0,0.0
IND712310AAE,IND712124AAA,Carting,night,3.730994152046783,14,19.1291,19.0,1.0
IND712310AAE,IND712124AAA,Carting,morning,3.1578947368421053,2,19.010150000000003,19.0,1.0
IND712310AAE,IND712124AAA,Carting,evening,4.0,5,19.135900000000003,19.0,1.0
IND712311AAA,IND000000ACB,FTL,afternoon,1.933649289099526,9,1435.2395,1055.0,1.0
IND712311AAA,IND421302AAG,FTL,night,2.2382882532197432,2,1883.85815,1341.0,1.0
IND712311AAA,IND700026AAC,Carting,night,2.9411764705882355,11,33.5897,35.0,1.0
IND712311AAA,IND700026AAC,Carting,afternoon,2.333333333333333,9,33.6686,36.0,1.0
IND712311AAA,IND700026AAC,Carting,evening,2.117647058823529,9,33.6401,36.0,1.0
IND712311AAA,IND700028AAB,Carting,night,3.0789473684210527,6,18.75775,18.5,1.0
IND712311AAA,IND700028AAB,Carting,afternoon,6.947368421052632,1,18.9007,19.0,1.0
IND712311AAA,IND700028AAB,Carting,evening,4.157894736842105,15,19.1282,19.0,1.0
IND712311AAA,IND700053AAA,Carting,night,2.7666666666666666,8,29.365099999999998,30.0,1.0
IND712311AAA,IND700053AAA,Carting,afternoon,5.966666666666667,1,30.8463,30.0,1.0
IND712311AAA,IND700053AAA,Carting,evening,3.203817733990148,6,29.19895,29.0,1.0
IND712311AAA,IND700065AAA,Carting,night,3.272727272727273,7,21.1982,22.0,1.0
IND712311AAA,IND700065AAA,Carting,afternoon,5.458498023715415,8,21.284350000000003,22.0,1.0
IND712311AAA,IND700065AAA,Carting,evening,3.2857142857142856,13,21.1087,22.0,1.0
IND712311AAA,IND700088AAA,Carting,night,3.8103448275862073,2,28.670749999999998,29.0,1.0
IND712311AAA,IND700088AAA,Carting,morning,3.413793103448276,5,29.8288,29.0,1.0
IND712311AAA,IND700088AAA,Carting,afternoon,3.689655172413793,9,28.986,29.0,1.0
IND712311AAA,IND700088AAA,Carting,evening,4.7,7,30.064400000000003,30.0,1.0
IND712311AAA,IND712410AAC,FTL,night,4.6154970760233915,4,43.97935,37.5,1.0
IND712311AAA,IND713103AAA,FTL,afternoon,2.1293103448275863,4,81.35305,58.5,1.0
IND712311AAA,IND713103AAA,FTL,evening,2.296610169491525,2,83.4653,59.0,1.0
IND712311AAA,IND713145AAB,FTL,evening,2.1666666666666665,1,90.912,72.0,1.0
IND712311AAA,IND713205AAB,FTL,afternoon,1.7830188679245282,3,149.2643,106.0,1.0
IND712311AAA,IND713205AAB,FTL,evening,2.1714285714285717,4,149.06560000000002,105.5,1.0
IND712311AAA,IND721306AAA,FTL,afternoon,2.089108910891089,4,131.20175,101.0,1.0
IND712311AAA,IND721306AAA,FTL,evening,2.089108910891089,4,131.20725,101.0,1.0
IND712311AAA,IND732103AAB,FTL,night,3.0651162790697675,1,303.1576,215.0,1.0
IND712311AAA,IND732103AAB,FTL,morning,2.733021102497847,2,304.41814999999997,215.5,1.0
IND712311AAA,IND742101AAC,FTL,morning,2.9466398799010953,8,211.84115,152.5,1.0
IND712311AAA,IND742102AAB,FTL,morning,3.2337662337662336,3,211.7647,153.0,1.0
IND712311AAA,IND743235AAA,FTL,evening,3.087719298245614,1,79.817,57.0,1.0
IND712311AAA,IND751002AAB,FTL,night,1.929032258064516,12,433.606,310.0,1.0
IND712311AAA,IND751002AAB,FTL,evening,2.2492012779552715,11,435.9028,313.0,1.0
IND712311AAA,IND781018AAB,FTL,night,3.0852022925428795,4,953.4926499999999,687.0,1.0
IND712311AAA,IND781018AAB,FTL,evening,3.4339622641509435,1,955.0428,689.0,1.0
IND712311AAA,IND826004AAA,FTL,night,1.7527472527472527,3,257.9808,182.0,1.0
IND712311AAA,IND834002AAB,FTL,afternoon,2.1779359430604983,1,393.7708,281.0,1.0
IND712311AAA,IND834002AAB,FTL,evening,2.4475660904931367,10,397.06295000000006,285.5,1.0
IND712406AAA,IND712602AAA,FTL,morning,2.323529411764706,1,32.7598,34.0,1.0
IND712410AAC,IND712406AAA,FTL,morning,1.1829268292682924,2,37.41235,41.0,0.0
IND712602AAA,IND722154AAA,FTL,morning,3.0,1,27.0831,25.0,1.0
IND712612AAA,IND722154AAA,FTL,morning,1.6842105263157894,1,19.4711,19.0,1.0
IND713103AAA,IND713205AAB,FTL,night,1.9361702127659572,1,66.086,47.0,1.0
IND713103AAA,IND713205AAB,FTL,evening,2.07843137254902,3,70.0435,51.0,1.0
IND713128AAB,IND731204AAB,FTL,night,3.3333333333333335,6,24.8202,18.0,1.0
IND713128AAB,IND731204AAB,FTL,morning,2.8,5,25.2632,18.0,1.0
IND713128AAB,IND731301AAA,FTL,night,4.742857142857143,1,40.8526,35.0,1.0
IND713130AAA,IND741123AAB,Carting,night,2.125,4,72.93565000000001,64.0,1.0
IND713130AAA,IND741123AAB,Carting,evening,2.03125,6,73.1389,64.0,1.0
IND713130AAA,IND741126AAB,Carting,night,3.6666666666666665,1,81.7059,69.0,1.0
IND713145AAB,IND741316AAA,FTL,night,1.391304347826087,1,25.0424,23.0,1.0
IND713148AAA,IND713128AAB,FTL,night,2.7043650793650795,10,40.93835,35.0,1.0
IND713205AAB,IND712311AAA,FTL,night,1.7692307692307692,1,148.0019,104.0,1.0
IND713205AAB,IND712311AAA,FTL,afternoon,8.123809523809523,6,148.5813,105.0,1.0
IND713205AAB,IND713148AAA,FTL,night,4.444444444444445,3,22.3882,18.0,1.0
IND713205AAB,IND713303AAA,FTL,night,2.6538461538461537,5,36.3498,27.0,1.0
IND713205AAB,IND722101AAA,Carting,evening,3.306122448979592,1,51.1261,49.0,1.0
IND713205AAB,IND722101AAB,Carting,night,5.62,1,52.231300000000005,50.0,1.0
IND713205AAB,IND722101AAC,Carting,night,2.9411764705882355,3,53.3589,51.0,1.0
IND713205AAB,IND722101AAC,Carting,evening,1.6122448979591837,1,49.6259,49.0,1.0
IND713205AAB,IND722143AAB,FTL,night,3.92,6,32.372150000000005,25.0,1.0
IND713205AAB,IND722143AAB,FTL,evening,2.9904347826086957,2,32.220299999999995,24.0,1.0
IND713205AAB,IND722202AAA,Carting,night,4.055555555555555,3,17.5708,19.0,1.0
IND713205AAB,IND723130AAA,FTL,night,2.3294117647058825,1,99.7735,85.0,1.0
IND713205AAB,IND723130AAA,FTL,evening,4.303370786516854,1,104.0542,89.0,1.0
IND713205AAB,IND723133AAA,FTL,evening,2.591549295774648,1,82.39,71.0,1.0
IND713303AAA,IND713364AAB,FTL,night,4.0,5,23.3792,18.0,1.0
IND713303AAA,IND713364AAB,FTL,morning,4.611111111111111,1,23.2859,18.0,1.0
IND713364AAB,IND712311AAA,FTL,night,4.832214765100671,9,207.3223,146.0,1.0
IND713364AAB,IND712311AAA,FTL,morning,1.8272926179604263,2,206.184,145.0,1.0
IND721102AAA,IND712311AAA,FTL,night,8.380434782608695,7,125.3867,92.0,1.0
IND721102AAA,IND712311AAA,FTL,afternoon,3.193548387096774,1,126.0473,93.0,1.0
IND721133AAA,IND721434AAB,FTL,night,2.9147633234028465,2,55.6613,55.0,1.0
IND721134AAB,IND712310AAE,Carting,night,2.9074074074074074,1,68.92110000000001,54.0,1.0
IND721134AAB,IND721139AAC,Carting,night,1.5916666666666668,10,18.2402,16.0,0.9
IND721139AAC,IND721602AAB,Carting,night,2.827966101694915,2,70.58865,59.5,1.0
IND721139AAC,IND721636AAB,Carting,night,2.857142857142857,1,43.314800000000005,35.0,1.0
IND721212AAA,IND712310AAE,Carting,night,2.326666666666666,6,99.3879,77.0,1.0
IND721253AAC,IND721306AAA,FTL,morning,2.095238095238096,7,51.9279,42.0,1.0
IND721253AAC,IND721306AAA,FTL,afternoon,2.7904761904761903,2,53.877700000000004,43.5,1.0
IND721306AAA,IND721102AAA,FTL,night,1.8888888888888888,3,18.9178,18.0,1.0
IND721306AAA,IND721102AAA,FTL,morning,5.222222222222222,1,17.7645,18.0,1.0
IND721306AAA,IND721133AAA,FTL,night,2.167763157894737,2,19.788800000000002,17.5,1.0
IND721306AAA,IND721507AAA,FTL,night,2.1818181818181817,9,50.6717,44.0,1.0
IND721306AAA,IND721507AAA,FTL,morning,1.9090909090909087,1,50.4425,44.0,1.0
IND721401AAA,IND721306AAA,FTL,morning,1.9301957831325303,2,88.13534999999999,81.5,1.0
IND721434AAB,IND721401AAA,FTL,morning,2.4699999999999998,2,49.69545,50.0,1.0
IND721501AAC,IND721253AAC,FTL,morning,1.858695652173913,5,100.1757,92.0,1.0
IND721602AAB,IND721139AAC,Carting,morning,1.8271505376344086,4,70.1466,60.0,1.0
IND721636AAB,IND721602AAB,Carting,night,1.875,1,27.116,24.0,1.0
IND721636AAB,IND721602AAB,Carting,morning,1.5646551724137931,2,30.52565,28.5,1.0
IND722101AAA,IND722122AAA,Carting,night,1.826086956521739,5,30.0546,21.0,1.0
IND722101AAA,IND722122AAA,Carting,morning,2.0722222222222224,2,30.51475,21.5,1.0
IND722122AAA,IND713205AAB,Carting,morning,1.8785714285714286,6,86.24235000000002,71.5,1.0
IND722140AAA,IND722151AAA,FTL,night,0.9545454545454546,1,46.4407,44.0,0.0
IND722140AAA,IND722151AAA,FTL,morning,1.1883116883116882,2,46.052499999999995,43.0,0.5
IND722140AAA,IND722151AAA,FTL,afternoon,0.9302325581395348,1,46.0788,43.0,0.0
IND722143AAB,IND723133AAA,FTL,night,1.411764705882353,9,45.1762,52.0,1.0
IND722151AAA,IND723130AAA,FTL,night,1.536231884057971,1,87.74810000000001,69.0,1.0
IND722151AAA,IND723130AAA,FTL,morning,16.391304347826086,1,88.3888,69.0,1.0
IND722151AAA,IND723130AAA,FTL,afternoon,13.457142857142856,1,89.5693,70.0,1.0
IND722154AAA,IND712311AAA,FTL,morning,5.162790697674419,1,93.142,86.0,1.0
IND722202AAA,IND713205AAB,Carting,night,2.7058823529411766,1,20.1729,17.0,1.0
IND722202AAA,IND722101AAC,Carting,night,1.5517241379310345,3,32.3165,29.0,1.0
IND723101AAA,IND723202AAA,FTL,night,1.9230769230769231,1,46.530800000000006,39.0,1.0
IND723101AAA,IND723202AAA,FTL,morning,1.7948717948717952,12,46.1171,38.5,1.0
IND723130AAA,IND723101AAA,FTL,night,1.7142857142857142,1,30.425,21.0,1.0
IND723130AAA,IND723101AAA,FTL,morning,2.619047619047619,13,30.639,21.0,1.0
IND723130AAA,IND723131AAA,FTL,morning,1.2000000000000002,4,34.64575,49.5,0.5
IND723131AAA,IND722140AAA,FTL,night,1.2903225806451613,1,33.6006,31.0,1.0
IND723131AAA,IND722140AAA,FTL,morning,1.34375,5,33.6697,31.0,1.0
IND723133AAA,IND723130AAA,FTL,night,1.1590909090909092,7,30.3336,44.0,0.2857142857142857
IND723133AAA,IND723130AAA,FTL,morning,1.7954545454545454,5,31.0401,45.0,1.0
IND723202AAA,IND713205AAB,FTL,night,1.7534246575342465,1,182.8828,146.0,1.0
IND723202AAA,IND713205AAB,FTL,morning,2.272727272727273,11,195.6874,145.0,1.0
IND723202AAA,IND713205AAB,FTL,afternoon,1.7986111111111112,1,195.2387,144.0,1.0
IND731204AAB,IND731301AAA,FTL,night,1.619047619047619,1,19.0649,21.0,1.0
IND731204AAB,IND731301AAA,FTL,morning,2.5,10,19.04365,21.0,1.0
IND731224AAA,IND742147AAA,Carting,night,2.142857142857143,7,28.6418,31.0,1.0
IND731224AAA,IND742147AAA,Carting,evening,2.4375,1,29.443900000000003,32.0,1.0
IND731237AAB,IND731224AAA,Carting,night,3.238095238095238,1,28.6506,21.0,1.0
IND731237AAB,IND731224AAA,Carting,evening,3.0842105263157893,8,27.87575,20.0,1.0
IND731301AAA,IND713205AAB,FTL,night,4.507042253521127,1,76.851,71.0,1.0
IND731301AAA,IND713205AAB,FTL,morning,1.8428571428571427,11,76.5441,71.0,1.0
IND732103AAA,IND732138AAA,FTL,night,2.8513513513513518,2,40.13805000000001,37.0,1.0
IND732103AAB,IND732202AAA,Carting,night,3.7777777777777777,1,23.606900000000003,18.0,1.0
IND732103AAB,IND732202AAA,Carting,evening,5.211805555555555,2,22.8155,17.0,1.0
IND732103AAB,IND733128AAA,Carting,evening,1.976328502415459,2,61.3831,45.5,1.0
IND732138AAA,IND733102AAA,FTL,night,1.564516129032258,1,59.7106,62.0,1.0
IND732138AAA,IND733102AAA,FTL,morning,2.555555555555556,1,60.6165,63.0,1.0
IND732138AAA,IND733124AAA,Carting,night,2.0727124183006533,2,40.094800000000006,35.0,1.0
IND732138AAA,IND733124AAA,FTL,night,1.805555555555556,1,41.3573,36.0,1.0
IND732138AAA,IND733140AAA,Carting,night,2.659090909090909,1,51.8026,44.0,1.0
IND732202AAA,IND732204AAB,Carting,night,3.0,6,20.3689,15.0,1.0
IND732204AAB,IND732139AAA,Carting,night,0.6668614845119814,4,40.7078,58.0,0.0
IND733128AAA,IND733129AAB,Carting,night,2.533333333333333,1,53.0176,45.0,1.0
IND733128AAA,IND733134AAA,Carting,night,1.9025974025974026,2,27.00485,21.5,1.0
IND733129AAA,IND732103AAB,Carting,night,4.383720930232558,2,60.3999,43.0,1.0
IND733129AAA,IND732103AAB,Carting,morning,2.976744186046512,1,60.4425,43.0,1.0
IND733129AAB,IND733129AAA,Carting,night,1.8846153846153846,2,25.2844,24.0,1.0
IND733134AAA,IND733129AAB,Carting,night,1.5238095238095235,1,22.9574,21.0,1.0
IND733140AAA,IND732103AAA,FTL,afternoon,2.8545454545454545,1,77.8815,55.0,1.0
IND733140AAA,IND733102AAA,Carting,night,2.208333333333333,5,33.882,25.0,1.0
IND733140AAA,IND733102AAA,FTL,night,1.5,1,33.0799,24.0,1.0
IND733201AAA,IND733202AAB,FTL,morning,2.0,1,59.9294,42.0,1.0
IND733202AAB,IND733210AAA,FTL,morning,1.3225806451612905,1,30.623,31.0,1.0
IND734214AAB,IND000000AFF,FTL,morning,3.1794871794871797,3,40.4697,36.0,1.0
IND735224AAA,IND736146AAA,FTL,morning,1.5091185410334347,8,57.6228,48.5,1.0
IND736135AAA,IND736101AAA,FTL,morning,2.130434782608696,5,22.625,23.0,1.0
IND736135AAA,IND736101AAA,FTL,afternoon,1.92,1,23.063,25.0,1.0
IND736135AAA,IND736165AAA,FTL,morning,2.5526315789473686,5,38.8109,37.0,1.0
IND736146AAA,IND736135AAA,FTL,morning,1.6315789473684212,8,52.1802,57.0,1.0
IND741123AAB,IND741126AAB,Carting,night,2.393939393939394,11,43.649,32.0,1.0
IND741126AAB,IND741156AAA,Carting,night,2.6666666666666665,11,23.778,17.0,1.0
IND741126AAB,IND741156AAA,Carting,morning,2.0275735294117645,2,23.887999999999998,16.5,1.0
IND741156AAA,IND742101AAC,Carting,night,2.8125,7,44.2555,32.0,1.0
IND741156AAA,IND742101AAC,Carting,morning,2.064516129032258,1,43.438,31.0,1.0
IND741156AAA,IND742102AAB,Carting,night,2.375,3,44.2794,32.0,1.0
IND741156AAA,IND742102AAB,Carting,morning,2.636363636363636,3,45.213800000000006,33.0,1.0
IND741165AAB,IND742121AAB,Carting,night,1.4285714285714286,9,81.4277,69.0,1.0
IND741201AAC,IND712311AAA,FTL,night,15.87719298245614,1,80.1623,57.0,1.0
IND742101AAC,IND712311AAA,FTL,afternoon,2.919254658385093,7,218.2368,160.0,1.0
IND742101AAC,IND713130AAA,Carting,evening,1.684782608695652,3,96.0117,92.0,1.0
IND742101AAC,IND731237AAB,Carting,evening,2.6333333333333333,7,42.0135,30.0,1.0
IND742101AAC,IND741123AAB,Carting,evening,4.375,1,109.6979,80.0,1.0
IND742101AAC,IND742202AAA,FTL,afternoon,2.566666666666667,1,83.81660000000001,60.0,1.0
IND742101AAC,IND742303AAB,Carting,evening,2.5,7,38.274,29.0,1.0
IND742102AAB,IND712311AAA,FTL,afternoon,2.61875,3,218.6457,160.0,1.0
IND742102AAB,IND712311AAA,FTL,evening,2.38125,1,219.101,160.0,1.0
IND742102AAB,IND713130AAA,Carting,evening,2.152575587905935,6,96.75755000000001,93.0,1.0
IND742102AAB,IND731237AAB,Carting,evening,2.9655172413793105,5,42.2272,30.0,1.0
IND742102AAB,IND742303AAB,Carting,evening,2.142857142857143,6,37.69485,28.0,1.0
IND742121AAA,IND742101AAC,Carting,night,3.6818181818181817,6,25.135550000000002,22.0,1.0
IND742121AAA,IND742102AAB,Carting,night,3.565217391304348,5,25.3586,22.0,1.0
IND742121AAB,IND742101AAC,Carting,night,3.388888888888889,1,40.9957,36.0,1.0
IND742121AAB,IND742121AAA,Carting,night,3.4615384615384617,9,14.453,13.0,1.0
IND742137AAA,IND742401AAA,Carting,night,2.2333333333333334,3,26.5929,29.0,1.0
IND742147AAA,IND742137AAA,Carting,night,1.8333333333333333,3,15.5169,18.0,1.0
IND742148AAA,IND742225AAA,Carting,night,3.571428571428572,5,20.4961,14.0,1.0
IND742148AAA,IND742225AAA,Carting,evening,5.314285714285715,4,21.52745,14.5,1.0
IND742149AAA,IND742148AAA,Carting,evening,2.833333333333333,9,26.0217,18.0,1.0
IND742149AAA,IND742225AAA,Carting,evening,4.1,1,54.9441,40.0,1.0
IND742202AAA,IND712311AAA,FTL,night,2.9034383777277077,2,253.411,180.0,1.0
IND742202AAA,IND732103AAA,FTL,evening,4.722222222222222,1,51.1885,36.0,1.0
IND742223AAA,IND742226AAA,Carting,night,1.5795454545454546,10,46.41595,45.0,1.0
IND742225AAA,IND742223AAA,Carting,night,4.666666666666667,9,13.9207,9.0,1.0
IND742226AAA,IND742101AAC,Carting,night,2.0945945945945947,6,33.30995,36.5,1.0
IND742226AAA,IND742102AAB,Carting,night,1.7777777777777777,5,33.0899,36.0,1.0
IND742303AAB,IND741165AAB,Carting,night,3.425,1,56.5569,40.0,1.0
IND742303AAB,IND741165AAB,Carting,evening,3.2432432432432434,11,52.8952,37.0,1.0
IND742401AAA,IND742101AAC,Carting,night,3.067796610169492,5,59.2229,66.0,1.0
IND742401AAA,IND742102AAB,Carting,night,3.060606060606061,5,59.1862,66.0,1.0
IND743235AAA,IND743270AAA,FTL,night,2.1944444444444446,2,18.57835,18.0,1.0
IND743270AAA,IND712311AAA,FTL,night,14.842105263157896,1,99.4823,76.0,1.0
IND743347AAA,IND700053AAA,Carting,night,3.817460317460317,4,82.8519,63.0,1.0
IND743513AAA,IND743347AAA,Carting,night,1.9861111111111112,8,51.94585,36.0,1.0
IND751002AAB,IND530012AAA,FTL,morning,1.693939393939394,7,453.9089,332.0,1.0
IND751002AAB,IND530012AAA,FTL,afternoon,1.6371681415929205,3,454.4973,332.0,1.0
IND751002AAB,IND562132AAA,FTL,afternoon,2.3100638488140133,6,1423.476,1058.0,1.0
IND751002AAB,IND562132AAA,FTL,evening,2.064272211720227,3,1423.9427,1058.0,1.0
