center,name,betweenness,in_degree,out_degree,in_degree_weighted,out_degree_weighted,clustering,avg_incoming_delay_factor,bottleneck_score
IND140901AAA,Chandigarh_Mullanpr_DC (Chandigarh),0.0003939235899199947,2,2,3.7935030395136775,3.665653495440729,0.6666666666666666,1.8967515197568388,0.0007471751678488197
IND577501AAA,Chitradurga_DC (Karnataka),0.0003947161927166144,2,1,3.777918842238276,1.6927648578811367,0.6666666666666666,1.888959421119138,0.0007456028709003261
IND585307AAB,Chincholi_Mainroad_D (Karnataka),0.0003990755080980228,2,2,3.6943866943866945,6.407577497129736,0.0,1.8471933471933473,0.0007371696235864725
IND458001AAB,Mandsaur_YashDPP_D (Madhya Pradesh),0.0004042274262760509,1,1,1.8214285714285716,1.4378306878306877,1.0,1.8214285714285716,0.0007362713835742357
IND151505AAA,Mansa_GreenVly_D (Punjab),0.0007985473175943555,1,1,0.9210526315789471,1.7692307692307694,0.0,0.9210526315789471,0.0007355041083105904
IND721253AAC,ChandroknaRD_Central_DPP_3 (West Bengal),0.0003955087955132341,1,1,1.8586956521739133,2.238095238095238,0.0,1.8586956521739133,0.0007351304786169895
IND500008AAC,Hyderabad_Tolichwk_I (Telangana),0.00040462372767436077,1,2,1.8149350649350648,7.517482517482517,0.0,1.8149350649350648,0.000734365791460934
IND144514AAA,Nawanshahr_DC (Punjab),0.000403831124877741,1,2,1.8174603174603172,3.689209164818921,1.0,1.8174603174603172,0.0007339470444206562
IND680307AAA,Chalakudy_SurbhiTh_D (Kerala),0.000395905096911544,1,2,1.8461538461538465,4.3076923076923075,0.3333333333333333,1.8461538461538465,0.0007309017173751582
IND141115AAA,Machhiwara_MnBzrDPP_D (Punjab),0.00039511249411492425,2,1,3.689209164818921,1.4488095238095238,0.3333333333333333,1.8446045824094606,0.0007288263172116203
IND389151AAA,Dahod_DC (Gujarat),0.00040541633047098046,1,1,1.78,2.7162298387096775,0.0,1.78,0.0007216410682383453
IND333031AAA,Pilani (Rajasthan),0.00040541633047098046,2,1,3.547396299321845,1.9392091648189211,0.3333333333333333,1.7736981496609225,0.0007190861951986992
IND176110AAB,Sujanpur_SainkSCL_D (Himachal Pradesh),0.00039590509691154395,1,1,1.809523809523809,2.1,0.0,1.809523809523809,0.0007163996991732698
IND473331AAA,Ashokngr_Bypassrd_D (Madhya Pradesh),0.000395905096911544,1,1,1.7863247863247862,1.9817073170731707,1.0,1.7863247863247862,0.0007072150876454076
IND574104AAA,Karkala_MarketRd_D (Karnataka),0.0003947161927166144,1,1,1.7857142857142858,1.9673913043478262,0.0,1.7857142857142858,0.0007048503441368114
IND571313AAB,Chamarjngr_BrDbleRd_D (Karnataka),0.00041175715284393814,1,1,1.7096774193548387,1.288888888888889,0.0,1.7096774193548387,0.0007039719064751201
IND533003AAA,Kakinada_DC (Andhra Pradesh),0.0004042274262760509,2,2,3.4821824516946474,3.910333784879711,1.0,1.7410912258473237,0.0007037968251360782
IND847226AAA,Jaynagar_Wardno6_D (Bihar),0.00039471619271661435,1,1,1.7817460317460316,9.011904761904763,1.0,1.7817460317460316,0.0007032840100387295
IND636705AAB,Dharmapuri_Central_D_2 (Tamil Nadu),0.0003951124941149243,2,2,3.5392091648189212,3.7768715024812587,0.3333333333333333,1.7696045824094606,0.0006991928801530011
IND385001AAA,Palanpur_DC (Gujarat),0.0004042274262760509,2,1,3.4557671830718544,2.05,0.6666666666666666,1.7278835915359272,0.0006984579371111871
IND365560AAB,Amreli_Rajula_DC (Gujarat),0.0004058126318692903,1,1,1.7142857142857142,2.4827586206896552,0.0,1.7142857142857142,0.0006956787974902119
IND140118AAA,AnandprShb_PnjPiara_D (Punjab),0.0003947161927166144,1,1,1.7611408199643492,1.6952380952380952,0.0,1.7611408199643492,0.0006951507992941444
IND388220AAA,Umreth_Dakor_DC (Gujarat),0.0003947161927166144,1,1,1.76,1.7692307692307692,1.0,1.76,0.0006947004991812414
IND466116AAA,Ashta_ShantiNg_D (Madhya Pradesh),0.00039471619271661446,1,1,1.7575757575757576,2.4794520547945207,1.0,1.7575757575757576,0.0006937436114413224
IND561202AAB,Pavagada_PnukndRD_D (Karnataka),0.0003947161927166144,1,1,1.7573529411764703,1.8125,0.0,1.7573529411764703,0.0006936556622005208
IND387001AAA,Nadiad_DC (Gujarat),0.0004042274262760509,1,1,1.712820512820513,1.76,1.0,1.712820512820513,0.0006923690275702616
IND614715AAA,Thirthurpondi_Madaprum_D (Tamil Nadu),0.0004042274262760509,1,1,1.7061538461538461,1.4804318488529014,1.0,1.7061538461538461,0.0006896741780617546
IND695101AAB,Attingal_Central_D_2 (Kerala),0.00041136085144562824,2,2,3.2872453633323198,3.4205128205128204,0.3333333333333333,1.6436226816661599,0.0006761220257855383
IND140001AAA,RoopNagar_ChotiHvl_DC (Punjab),0.0004042274262760509,1,1,1.6666666666666667,1.7611408199643492,0.0,1.6666666666666667,0.0006737123771267515
IND206122AAA,Auraiya_AryaNagr_D (Uttar Pradesh),0.0004042274262760509,1,1,1.663265306122449,1.4893617021276595,0.0,1.663265306122449,0.0006723374539081255
IND151302AAA,TalwandiSabo_Wardno3_D (Punjab),0.0008080585511537919,1,1,0.8292682926829268,0.9210526315789471,0.0,0.8292682926829268,0.0006700973351031445
IND583231AAA,Koppal_Banikatt_D (Karnataka),0.00039471619271661446,1,1,1.6958333333333333,2.3567193675889326,1.0,1.6958333333333333,0.0006693728768152586
IND518206AAA,Betamcherla_CmtNgRod_D (Andhra Pradesh),0.0004042274262760509,1,1,1.6499999999999997,1.9392091648189211,0.0,1.6499999999999997,0.0006669752533554839
IND723133AAA,Rghunthpur_barkarRd_D (West Bengal),0.0003947161927166144,2,1,3.3509738707012744,1.3333333333333333,0.6666666666666666,1.6754869353506372,0.0006613418240680318
IND691305AAA,Punalur_PostofJN_D (Kerala),0.00040819044025914946,1,1,1.54093567251462,2.259259259259259,0.0,1.54093567251462,0.0006289952105747713
IND284403AAA,Lalitpur_RjghatRd_D (Uttar Pradesh),0.00039550879551323415,1,2,1.5844155844155845,3.8784183296378423,0.3333333333333333,1.5844155844155845,0.0006266502993846048
IND140501AAA,Lalru_OnkarDPP_D (Punjab),0.0003947161927166144,1,1,1.5875,2.5294117647058822,1.0,1.5875,0.0006266119559376253
IND571430AAA,Malavalli_SulthnRd_D (Karnataka),0.0004137386598354874,2,1,2.999209164818921,1.53125,0.3333333333333333,1.4996045824094606,0.0006204443902092459
IND695614AAA,Kilimanoor_Krvnkuzy_D (Kerala),0.00040383112487774107,1,1,1.525,2.1538461538461537,0.0,1.525,0.0006158424654385551
IND388620AAB,Khambhat_MotvdDPP_D (Gujarat),0.0003947161927166144,1,1,1.5517970401691332,1.6956521739130435,1.0,1.5517970401691332,0.0006125194195644714
IND303106AAA,Paota_SmClyDPP_D (Rajasthan),0.00039590509691154395,1,2,1.5408602150537636,3.8784183296378423,0.3333333333333333,1.5408602150537636,0.0006100344127680027
IND680104AAA,Guruvayoor_ManhrBld_D (Kerala),0.0004050200290726706,1,1,1.5,1.4705882352941178,0.0,1.5,0.000607530043609006
IND631102AAA,Sholinghur_ArkonmRD_D (Tamil Nadu),0.0003947161927166144,1,1,1.5199999999999998,2.0707196029776673,0.0,1.5199999999999998,0.0005999686129292538
IND586101AAA,Bijapur_KirtiNgr_D (Karnataka),0.00039590509691154395,1,1,1.5010332950631458,1.9392091648189211,0.0,1.5010332950631458,0.0005942667321494288
IND206001AAA,Etawah_MhraChng_D (Uttar Pradesh),0.00039471619271661435,1,1,1.4893617021276595,1.9446808510638296,0.0,1.4893617021276595,0.000587875180641766
IND614809AAA,Pushpavanam_Thmpulam_D (Tamil Nadu),0.0003947161927166144,1,1,1.4804318488529014,2.2523784355179703,1.0,1.4804318488529014,0.0005843504229556355
IND277211AAA,Sahatwar_PnchmDPP_D (Uttar Pradesh),0.00040977564585238885,1,1,1.4142156862745099,1.9392091648189211,0.0,1.4142156862745099,0.0005795111462177166
IND814133AAA,Godda_PushPlza_D (Jharkhand),0.00029782050082985515,1,1,1.9392091648189211,1.9392091648189211,0.0,1.9392091648189211,0.0005775362446802162
IND591304AAA,Athani_VikrmMah_D (Karnataka),0.00039669769970816364,1,2,1.4344262295081966,3.440242459882067,0.0,1.4344262295081966,0.000569033585646956
IND741123AAB,Chapra_NagarDPP_D (West Bengal),0.00026935285038459585,2,1,4.216346153846153,2.393939393939394,0.6666666666666666,2.1081730769230766,0.0005678424273732946
IND458990AAA,Sitamau_Central_DPP_1 (Madhya Pradesh),0.00039471619271661446,1,1,1.4378306878306877,1.6785714285714284,1.0,1.4378306878306877,0.0005675350548716401
IND244713AAA,Kashipur_Vaishali_D (Uttarakhand),0.0003947161927166145,2,1,2.8622860878958445,2.0,0.0,1.4311430439479222,0.0005648953335399904
IND603301AAA,Malemruvathur_Achipkam_D (Tamil Nadu),0.0003947161927166144,1,1,1.4285714285714286,2.396551724137931,1.0,1.4285714285714286,0.0005638802753094492
IND792001AAA,Tezu_Farmnala_D (Arunachal Pradesh),0.0007985473175943555,1,2,0.6956521739130435,4.3076923076923075,0.3333333333333333,0.6956521739130435,0.0005555111774569429
IND241124AAB,Shahabad_KDRoad_D (Uttar Pradesh),0.0004058126318692903,1,1,1.3587412587412588,1.9392091648189211,0.0,1.3587412587412588,0.0005513943662391826
IND811399AAA,Noida_Sector02_C (Uttar Pradesh),0.0002586187439389478,1,2,2.1052631578947367,4.567583408188878,0.6666666666666666,2.1052631578947367,0.0005444605135556795
IND508207AAB,Miryalguda_Ragvendr_D (Telangana),0.00039471619271661435,1,1,1.3634293270643552,2.1695652173913045,0.0,1.3634293270643552,0.0005381676330170178
IND244601AAB,Thakurdwara_Fathuluh_D (Uttar Pradesh),0.0003947161927166145,1,1,1.3099206349206352,1.2107253086419751,0.0,1.3099206349206352,0.0005170468857768034
IND412803AAB,Wai_Central_DPP_3 (Maharashtra),0.0004042274262760509,1,1,1.2790697674418603,1.9392091648189211,0.0,1.2790697674418603,0.0005170350801205302
IND788806AAA,Badarpur_Konapara_D (Assam),0.00019715994565915228,2,2,4.8622860878958445,5.689209164818921,1.0,2.4311430439479222,0.00047932403043439843
IND000000ABD,Pallakad_ChndrNgr_D (Kerala),0.00039471619271661446,1,1,1.2121212121212122,1.704054054054054,0.0,1.2121212121212122,0.0004784438699595327
IND000000ABA,Cochin_Chtrpuza_D (Kerala),0.0004042274262760509,1,1,1.1668520578420467,1.0,1.0,1.1668520578420467,0.00047167360418640423
IND561207AAB,Bagepalli_TBCross_D (Karnataka),0.0004073978374625297,1,1,1.1430499325236168,1.326086956521739,0.0,1.1430499325236168,0.00046567607062181194
IND457001AAA,Ratlam_Khjurwli_DC (Madhya Pradesh),0.00039590509691154395,1,2,1.1555555555555554,3.0142091648189213,0.3333333333333333,1.1555555555555554,0.00045749033420889516
IND788713AAA,Karimganj_Alngjuri_D (Assam),0.00019715994565915228,2,2,4.629336242042772,4.8622860878958445,1.0,2.314668121021386,0.00045635984095954857
IND815301AAA,Giridih_Shivalya_D (Jharkhand),0.00023513882966384609,1,3,1.9392091648189211,5.817627494456763,0.8333333333333334,1.9392091648189211,0.0004559833734889255
IND480886AAA,Lakhnadon_Central_DPP_1 (Madhya Pradesh),0.0002019155624388705,1,2,2.212121212121212,3.504865730475487,0.6666666666666666,2.212121212121212,0.00044666169872841047
IND781102AAA,Hajo_Sardala_D (Assam),0.00019775439775661705,1,1,2.1538461538461537,2.1538461538461537,0.0,2.1538461538461537,0.0004259325490142521
IND781124AAA,Chhaygaon_GwhRDDPP_D (Assam),0.00019775439775661705,1,1,2.0434782608695654,2.1538461538461537,0.0,2.0434782608695654,0.0004041068128070001
IND683565AAA,Kunnathund_Pringla_D (Kerala),0.00039471619271661446,1,1,1.0,1.8947368421052628,1.0,1.0,0.00039471619271661446
IND854105AAA,Katihar_Shyndco_D (Bihar),0.0002025100145363353,1,1,1.9392091648189211,1.9392091648189211,0.0,1.9392091648189211,0.00039270927615647435
IND147301AAA,Mandi_Gobindgarh_DC (Punjab),0.0002019155624388705,2,1,3.8784183296378423,1.9392091648189211,1.0,1.9392091648189211,0.0003915565092010248
IND140406AAA,SirhindFatehgarh_DC (Punjab),0.0002019155624388705,1,1,1.9392091648189211,1.5833333333333333,1.0,1.9392091648189211,0.0003915565092010248
IND181152AAA,Jammu_TrnptNgr_L (Jammu & Kashmir),0.00020151926104056066,3,1,5.817627494456763,1.9392091648189211,1.0,1.9392091648189211,0.0003907879978973918
IND425405AAA,Shirpur_KrantiNgr_D (Maharashtra),0.00020132111034140574,2,2,3.8784183296378423,23.15920916481892,0.6666666666666666,1.9392091648189211,0.0003904037422455753
IND573103AAA,Arsikere_HsnRdDPP_D (Karnataka),0.00020132111034140574,1,2,1.9392091648189211,3.8784183296378423,0.6666666666666666,1.9392091648189211,0.0003904037422455753
IND424304AAC,Sakri_DhuleRoad_D (Maharashtra),0.00020033035684563112,3,2,5.817627494456763,3.8784183296378423,1.0,1.9392091648189211,0.0003884824639864928
IND477001AAA,Bhind_BhrolDPP_D (Madhya Pradesh),0.0001971599456591523,1,1,1.9392091648189211,1.9392091648189211,1.0,1.9392091648189211,0.0003823343735574286
IND477001AAB,Bhind_EtwahDPP_D (Madhya Pradesh),0.0001971599456591523,1,1,1.9392091648189211,3.924528301886793,1.0,1.9392091648189211,0.0003823343735574286
IND480001AAA,Chhindwara_NagpurRd_D (Madhya Pradesh),0.0001971599456591523,2,2,3.504865730475487,3.4953316137985135,0.6666666666666666,1.7524328652377434,0.00034550956848158605
IND581400AAB,Mallapur_ShtDRDPP_D (Karnataka),0.0002019155624388705,2,1,3.3374561160384335,1.1727272727272728,0.6666666666666666,1.6687280580192168,0.0003369421643924743
IND581303AAA,Karwar_Central_D_1 (Karnataka),0.0002019155624388705,1,2,1.6585365853658536,3.3374561160384335,0.6666666666666666,1.6585365853658536,0.0003348843474595901
IND334001AAB,Bikaner_DC (Rajasthan),0.0002019155624388705,1,1,1.65359477124183,1.9392091648189211,0.0,1.65359477124183,0.0003338865182812695
IND209206AAB,Ghatampur_StatinRD_D (Uttar Pradesh),0.0004050200290726706,1,1,0.8173018753781004,2.2,0.0,0.8173018753781004,0.00033102362932678643
IND577401AAA,Sagara_Vardhard_D (Karnataka),0.00019676364426084246,1,2,1.625,3.064209164818921,0.6666666666666666,1.625,0.000319740921923869
IND244715AAA,Ramnagar_BhwniGnj_D (Uttarakhand),0.0002019155624388705,1,1,1.5483870967741935,0.9230769230769232,0.0,1.5483870967741935,0.0003126434515182511
IND243301AAB,Aonla_KdidmCLY_D (Uttar Pradesh),0.00040462372767436077,1,2,0.75,3.2333268118777445,0.3333333333333333,0.75,0.0003034677957557706
IND563130AAA,Malur_NharuExt_D (Karnataka),0.00013110971260751002,2,1,4.045571922167667,1.4308712121212122,0.6666666666666666,2.0227859610838337,0.0002652068860242074
IND563116AAA,Bethamangala_FshryOFC_D (Karnataka),0.00013110971260751002,2,1,4.042735042735043,1.9166666666666665,1.0,2.0213675213675213,0.0002650209148006506
IND641062AAD,Coimbatore_Karayam_H (Tamil Nadu),9.550863699267477e-05,7,6,16.292130131202054,11.76344377245984,0.045454545454545456,2.327447161600293,0.00022229130607691365
IND302014AAB,Jaipur_Central_I_7 (Rajasthan),7.490096428056237e-05,7,11,18.737521403469678,26.148491525636835,0.02564102564102564,2.67678877192424,0.00020049406019250791
IND244501AAA,Kanth_Dayanand_D (Uttar Pradesh),0.0004042274262760509,1,1,0.46211355829460493,1.3099206349206352,0.0,0.46211355829460493,0.00018679897431669596
IND575014AAA,Surathkal_DC (Karnataka),6.0898314873614214e-05,1,1,1.9392091648189211,1.9392091648189211,1.0,1.9392091648189211,0.00011809457032494111
IND395023AAD,Surat_Central_I_4 (Gujarat),1.9418768517182838e-05,5,5,26.88376068376068,10.678288623141563,0.0,5.3767521367521365,0.00010440990511785794
IND641607AAA,Tirupur_Koliplm_I (Tamil Nadu),4.359315381408392e-05,2,3,3.9386363636363635,7.060409001454607,0.16666666666666666,1.9693181818181817,8.584879040887208e-05
IND362001AAA,Junagadh_DPC (Gujarat),4.3989455212393776e-05,3,4,5.625701607791161,7.59546043706599,0.0,1.8752338692637203,8.249051630474031e-05
IND322201AAA,Gangapur_Ward6DPP_D (Rajasthan),2.615589228845035e-05,1,2,2.3363636363636364,3.9205128205128204,0.3333333333333333,2.3363636363636364,6.110967561937945e-05
IND221010AAB,Varanasi_MahmurGj_IP (Uttar Pradesh),2.4570686695210938e-05,2,3,4.093055318665074,6.032264483483996,0.1,2.046527659332537,5.028458993054316e-05
IND625008AAA,Madurai_Kappalur_H (Tamil Nadu),2.9326303474929184e-05,5,1,7.7287895303048755,1.824829931972789,0.0,1.5457579060609752,4.5331365451915234e-05
IND785621AAA,Golaghat_BaruaRd_D (Assam),2.318363180112645e-05,2,1,3.8784183296378423,1.9392091648189211,0.6666666666666666,1.9392091648189211,4.49579112625318e-05
IND362720AAA,Kodinar_NCplxDPP_D (Gujarat),1.783356292394342e-05,1,1,2.4444444444444446,2.035714285714286,0.0,2.4444444444444446,4.359315381408392e-05
IND626123AAA,Sivakasi_Msstreet_DC (Tamil Nadu),2.2589179703661667e-05,1,1,1.824829931972789,1.8775510204081636,0.0,1.824829931972789,4.122141126195403e-05
IND322241AAA,Karauli_HnsChowk_D (Rajasthan),2.4570686695210938e-05,1,1,1.6071428571428572,2.3363636363636364,0.0,1.6071428571428572,3.9488603617303295e-05
IND303303AAA,Dausa_IndraCln_D (Rajasthan),2.1400275508732105e-05,2,1,3.6193223443223443,1.3506493506493509,0.3333333333333333,1.8096611721611722,3.8727247661704164e-05
IND204101AAA,Hathras (Uttar Pradesh),1.8801513363069267e-05,1,1,1.9392091648189211,1.9392091648189211,1.0,1.9392091648189211,3.6460067026129337e-05
IND362560AAA,Una_Mamlatdr_DC (Gujarat),1.783356292394342e-05,1,1,2.035714285714286,1.8101092896174862,0.0,2.035714285714286,3.6304038809456256e-05
IND643212AAA,Gudalur_kalmpuza_D (Tamil Nadu),1.664465872901386e-05,1,1,2.1538461538461537,2.1538461538461537,0.0,2.1538461538461537,3.5850034185568314e-05
IND362265AAA,Veraval_DC (Gujarat),1.783356292394342e-05,2,1,3.9038461538461537,2.4444444444444446,0.0,1.9519230769230769,3.480974301500495e-05
IND641664AAA,Tirpur_Palladam_DC (Tamil Nadu),1.8229864322253276e-05,2,1,3.753846153846154,1.4473684210526316,0.3333333333333333,1.876923076923077,3.421605303561384e-05
IND627005AAA,Tirunelveli_VdkkuSrt_I (Tamil Nadu),1.7040960127323715e-05,3,4,6.005566736949715,6.60090683748956,0.09523809523809523,2.0018555789832386,3.41135411021139e-05
IND362150AAA,Talala_SsnRdDPP_D (Gujarat),1.783356292394342e-05,1,1,1.8101092896174862,1.6492537313432836,0.0,1.8101092896174862,3.2280697915607965e-05
IND322230AAA,Hindaun_MndwrRod_D (Rajasthan),2.2985481101971522e-05,1,1,1.3506493506493509,1.6071428571428572,0.0,1.3506493506493509,3.104532512474076e-05
IND643217AAA,Kotagiri_CroslySRT_D (Tamil Nadu),1.8229864322253276e-05,2,1,3.3891402714932126,0.9591836734693876,0.3333333333333333,1.6945701357466063,3.089178365920295e-05
IND276129AAA,Chiraiyakot_KamalDPP_D (Uttar Pradesh),1.5852055932394153e-05,1,1,1.9392091648189211,1.9392091648189211,0.0,1.9392091648189211,3.074045214532089e-05
IND277303AAC,Sikandarpur_Central_D_3 (Uttar Pradesh),1.54557545340843e-05,1,1,1.98,1.4142156862745099,0.0,1.98,3.060239397748691e-05
IND712310AAE,Kolkata_North_I_4 (West Bengal),1.1096439152675908e-05,3,3,8.20867374005305,8.109118951224213,0.13333333333333333,2.736224580017683,3.036234956022241e-05
IND627756AAA,Sankaran_Kovil_D (Tamil Nadu),1.5852055932394153e-05,1,1,1.8775510204081636,1.6490147783251234,0.0,1.8775510204081636,2.9763043791433925e-05
IND452001AAC,Jalgaon_DC (Maharashtra),1.3077946144225176e-05,2,1,4.482204362801378,2.6666666666666665,0.0,2.241102181400689,2.930901363206377e-05
IND276140AAA,Jiyanpur_Central_DPP_1 (Uttar Pradesh),1.4663151737464592e-05,1,1,1.9392091648189211,1.9392091648189211,0.0,1.9392091648189211,2.8434918234421823e-05
IND275303AAA,Dohrighat_AzmrdDPP_D (Uttar Pradesh),1.347424754253503e-05,1,1,1.9392091648189211,1.9392091648189211,0.0,1.9392091648189211,2.6129384323522757e-05
IND630561AAA,Sivaganga_Wardno3_D (Tamil Nadu),1.3077946144225176e-05,1,2,1.9797297297297298,3.2555147058823533,0.0,1.9797297297297298,2.589079878552687e-05
IND638657AAA,Dharapuram_Techrcly_D (Tamil Nadu),1.743726152563357e-05,1,1,1.4473684210526316,1.4747126436781608,0.0,1.4473684210526316,2.5238141681838063e-05
IND638501AAB,Anthiyour_TherSRT_D (Tamil Nadu),1.1492740550985761e-05,1,1,2.1538461538461537,1.4473684210526316,0.0,2.1538461538461537,2.4753595032892406e-05
IND638701AAA,Kangayam_Thvlrsrt_D (Tamil Nadu),1.664465872901386e-05,1,1,1.4747126436781608,2.2386363636363633,0.0,1.4747126436781608,2.4546088677384804e-05
IND425201AAA,Bhusawal_Samarth_D (Maharashtra),9.114932161126638e-06,1,1,2.6666666666666665,2.1538461538461537,0.0,2.6666666666666665,2.4306485763004366e-05
IND275503AAA,Ghosi_Jamalpur_D (Uttar Pradesh),1.2285343347605469e-05,2,1,3.8784183296378423,1.9392091648189211,0.3333333333333333,1.9392091648189211,2.382385041262369e-05
IND638401AAA,Sathyamangalam_Mlydpthr_D (Tamil Nadu),1.3077946144225176e-05,1,1,1.8139534883720931,1.02,0.0,1.8139534883720931,2.372278602905962e-05
IND273155AAA,Anandnagar_LohiaDPP_D (Uttar Pradesh),1.0700137754366053e-05,1,1,2.1538461538461537,2.1538461538461537,0.0,2.1538461538461537,2.3046450547865342e-05
IND303603AAB,Renwal_ChomuRD_D (Rajasthan),1.4465001038309664e-05,2,2,3.101214574898785,4.626819126819127,0.0,1.5506072874493926,2.2429536022965995e-05
IND396321AAA,Bilimora_DC (Gujarat),9.907534957746346e-06,2,2,4.274679487179487,3.334478021978022,0.0,2.1373397435897434,2.1175768226195995e-05
IND517501AAB,Tirupati_Balajicly_I (Andhra Pradesh),9.511233559436491e-06,2,2,4.370384917517674,4.601465201465201,0.0,2.185192458758837,2.0783875847574592e-05
IND691506AAA,Kottarakkara_Amankovl_D (Kerala),1.4266850339154737e-05,1,1,1.4230769230769231,1.54093567251462,0.0,1.4230769230769231,2.030282548264328e-05
IND626607AAB,Narikkudi_MukkuRD_D (Tamil Nadu),1.5852055932394153e-05,1,1,1.2708333333333333,1.52,0.0,1.2708333333333333,2.0145321080750903e-05
IND623701AAA,Paramakudi_VagaiNgr_D (Tamil Nadu),1.4266850339154737e-05,1,1,1.411764705882353,1.1777777777777778,0.0,1.411764705882353,2.0141435772924336e-05
IND274509AAB,Salempur_Banjaria_D (Uttar Pradesh),9.511233559436491e-06,1,2,2.108695652173913,3.8784183296378423,0.0,2.108695652173913,2.005629685359434e-05
IND233001AAA,Ghazipur_Kaithwal_D (Uttar Pradesh),9.907534957746346e-06,1,2,1.9392091648189211,3.8784183296378423,0.3333333333333333,1.9392091648189211,1.9212782590825556e-05
IND623503AAA,Ramnthpurm_TnhbBlkC_D (Tamil Nadu),1.5852055932394153e-05,1,1,1.1777777777777778,0.9014084507042254,0.0,1.1777777777777778,1.8670199209264226e-05
IND623704AAA,Muthukulathur_VaiklSRT_D (Tamil Nadu),1.664465872901386e-05,1,1,1.0607789142407553,1.2708333333333333,0.0,1.0607789142407553,1.7656303014471233e-05
IND303901AAA,Chaksu_TonkRoad_D (Rajasthan),5.548219576337954e-06,1,1,3.119047619047619,2.1538461538461537,0.0,3.119047619047619,1.7305161059530284e-05
IND691574AAA,Kalluvathukal_Pariplly_D (Kerala),9.907534957746346e-06,2,1,3.4205128205128204,1.525,0.3333333333333333,1.7102564102564102,1.694442517132516e-05
IND643001AAA,Ooty_Davisdle_D (Tamil Nadu),1.743726152563357e-05,1,1,0.9591836734693876,2.1538461538461537,0.0,0.9591836734693876,1.6725536565403626e-05
IND360370AAA,Jetpur_DC (Gujarat),8.32232936450693e-06,1,1,1.9782608695652175,1.9392091648189211,0.0,1.9782608695652175,1.6463738525437624e-05
IND360490AAA,Upleta_AdrshSt_DC (Gujarat),8.32232936450693e-06,1,1,1.9392091648189211,2.1621621621621623,0.0,1.9392091648189211,1.6138737376293465e-05
IND360410AAA,Dhoraji_JmnvadRd_DC (Gujarat),8.32232936450693e-06,1,1,1.9392091648189211,1.9392091648189211,0.0,1.9392091648189211,1.6138737376293465e-05
IND626117AAA,Rajpalayam_AshkTalk_D (Tamil Nadu),9.114932161126638e-06,1,1,1.6490147783251234,1.24,0.0,1.6490147783251234,1.5030657837128781e-05
IND623526AAA,Rameswram_Kdthdstrt_D (Tamil Nadu),1.664465872901386e-05,1,1,0.9014084507042254,1.0607789142407553,0.0,0.9014084507042254,1.5003636037420945e-05
IND641008AAA,Cjb_Kovaipudur_Dc (Tamil Nadu),6.737123771267515e-06,1,1,2.1538461538461537,2.1538461538461537,1.0,2.1538461538461537,1.4510728122730032e-05
IND232104AAB,Chandauli_ShubsNGR_D (Uttar Pradesh),6.737123771267515e-06,1,2,2.1538461538461537,4.3076923076923075,0.3333333333333333,2.1538461538461537,1.4510728122730032e-05
IND360510AAB,Bhanvad_Mainroad_D (Gujarat),8.32232936450693e-06,1,1,1.7375,1.5192307692307692,0.0,1.7375,1.4460047270830791e-05
IND711303AAA,Bagnan_Harop_D (West Bengal),6.340822372957661e-06,1,1,2.271062271062271,0.8108108108108109,1.0,2.271062271062271,1.4400402458731684e-05
IND560300AAB,Bangalore_East_I_20 (Karnataka),4.557466080563319e-06,2,3,6.115384615384615,5.786951232512495,0.3,3.0576923076923075,1.393532897710707e-05
IND614620AAA,Manamelkudi_TmpleSrt_D (Tamil Nadu),9.114932161126638e-06,1,1,1.5086206896551724,1.9797297297297298,0.0,1.5086206896551724,1.375097524307898e-05
IND403726AAB,Goa_ZuariNgr_IP (Goa),6.340822372957661e-06,4,5,8.615384615384615,9.152930402930401,0.0,2.1538461538461537,1.36571558802165e-05
IND641001AAA,Coimbatore_Ukkadam_D (Tamil Nadu),5.944520974647807e-06,1,1,2.1538461538461537,2.1538461538461537,1.0,2.1538461538461537,1.2803583637702968e-05
IND733129AAA,Kaliyaganj_FatprDPP_D (West Bengal),5.944520974647807e-06,1,1,2.1538461538461537,2.1538461538461537,0.0,2.1538461538461537,1.2803583637702968e-05
IND425401AAA,Amalner_Murtingr_D (Maharashtra),5.944520974647807e-06,1,1,2.1538461538461537,2.1538461538461537,0.0,2.1538461538461537,1.2803583637702968e-05
IND360530AAB,Jamjodhpur_Court_D (Gujarat),8.32232936450693e-06,1,1,1.5192307692307692,1.8142857142857145,0.0,1.5192307692307692,1.264353884223168e-05
IND638452AAA,Gobicheti_Ward25_D (Tamil Nadu),1.2285343347605469e-05,1,1,1.02,2.1538461538461537,0.0,1.02,1.2531050214557578e-05
IND396445AAA,Navsari_DC (Gujarat),6.737123771267515e-06,1,1,1.8198529411764703,2.1208333333333336,0.0,1.8198529411764703,1.2260574510211102e-05
IND571124AAA,Tirumakudalu_Narasipr_D (Karnataka),7.926027966197077e-06,1,1,1.53125,5.096666666666667,1.0,1.53125,1.2136730323239274e-05
IND232101AAB,MughalSarai_Central_D_2 (Uttar Pradesh),5.548219576337954e-06,1,1,2.1538461538461537,2.1538461538461537,1.0,2.1538461538461537,1.1950011395189438e-05
IND686540AAA,Karukachal_MnimlaRd_D (Kerala),5.548219576337954e-06,2,1,4.3076923076923075,2.1538461538461537,0.3333333333333333,2.1538461538461537,1.1950011395189438e-05
