rank,center,name,legs_out,breaches,legs_in,breaches_in,breach_rate,network_breach_share_pct,recoverable_breaches,revenue_at_risk_rs,revenue_recoverable_rs,betweenness,in_degree,out_degree,avg_incoming_delay_factor,bottleneck_score,clustering,rankable
0,IND416122AAA,Kolhapur_Central_H_2 (Maharashtra),1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,False
0,IND421802AAA,Khandala_Satara_D (Maharashtra),7,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003947161927166,1.0,1.0,1.9392091648189207,0.0007654372584184,0.0,False
0,IND422103AAC,Sinnar_Central_D_1 (Maharashtra),11,0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0006057466873166,1.0,1.0,1.3971471471471473,0.0008463172560782,0.0,False
0,IND423105AAA,Malegaon_Rawlgaon_D (Maharashtra),8,0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,4.359315381408392e-06,2.0,2.0,1.7334294672020871,7.556565738960614e-06,0.3333333333333333,False
0,IND424101AAA,Chalisgaon_BhadgDPP_D (Maharashtra),1,0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,3.963013983098538e-06,1.0,1.0,2.1538461538461537,8.535722425135313e-06,0.0,False
0,IND425109AAA,Erandol_BsStdDPP_D (Maharashtra),1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004046237276743,1.0,1.0,2.1538461538461537,0.0008714972596063,0.0,False
0,IND425201AAA,Bhusawal_Samarth_D (Maharashtra),9,0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,9.114932161126638e-06,1.0,1.0,2.6666666666666665,2.430648576300437e-05,0.0,False
0,IND425401AAA,Amalner_Murtingr_D (Maharashtra),1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.944520974647807e-06,1.0,1.0,2.1538461538461537,1.2803583637702968e-05,0.0,False
0,IND425406AAA,Shindkheda_KakaCplx_D (Maharashtra),7,0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,5.944520974647807e-07,2.0,3.0,2.129958117762996,1.2661580706163494e-06,0.6666666666666666,False
0,IND431107AAB,Paithan_SantaNGR_D (Maharashtra),6,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011829596739549,1.0,1.0,1.5769230769230769,0.0018654364089289,0.0,False
0,IND431122AAA,Beed_JalnaRd_D (Maharashtra),7,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012114933746332,1.0,1.0,2.224489795918368,0.0026949546496943,0.0,False
0,IND431127AAA,Georai_Bazarrd_D (Maharashtra),7,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012019821410737,1.0,1.0,2.095238095238096,0.0025184387717736,0.0,False
0,IND431203AAA,Jalna_BhgyaNgr_D (Maharashtra),12,0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.4727272727272727,0.0,1.0,False
0,IND441603AAA,Chamorshi_Central_DPP_1 (Maharashtra),1,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.1538461538461537,0.0,0.0,False
0,IND442605AAA,Gadchiroli_Central_DPP_1 (Maharashtra),3,0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,3.963013983098538e-07,1.0,1.0,2.7333333333333334,1.0832238220469338e-06,0.0,False
0,IND457001AAA,Ratlam_Khjurwli_DC (Madhya Pradesh),19,0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0003959050969115,1.0,2.0,1.1555555555555554,0.0004574903342088,0.3333333333333333,False
0,IND457226AAA,Jaora_RtlamNka_D (Madhya Pradesh),16,0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.075,0.0,1.0,False
0,IND461111AAA,Itarsi_DivrsnRd_D (Madhya Pradesh),20,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND464001AAA,Vidisha_ShrprDPP_D (Madhya Pradesh),1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND464221AAA,GanjBasoda_MnRDDPP_D (Madhya Pradesh),1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003970940011064,1.0,1.0,1.9392091648189207,0.0007700483262402,0.0,False
0,IND465001AAA,Shajapur_MhpraRD_D (Madhya Pradesh),9,0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0015955094295954,1.0,3.0,1.4492753623188404,0.0023123325066601,0.5,False
0,IND465333A1B,,2,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.9392091648189207,0.0,1.0,False
0,IND465333AAA,Shujalpur_AstrdDPP_D (Madhya Pradesh),3,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.9392091648189207,0.0,1.0,False
0,IND465669AAB,Narsinghgarh_Central_D_1 (Madhya Pradesh),11,0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0016145318967143,1.0,1.0,2.125,0.0034308802805179,0.0,False
0,IND466001AAA,Sehore_Mangalam_D (Madhya Pradesh),15,0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.000404227426276,1.0,1.0,2.8488372093023253,0.0011515781329957,1.0,False
0,IND471001AAA,Chhatarpur_Busstand_D (Madhya Pradesh),9,0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0011764207008828,2.0,1.0,2.036912274717153,0.0023962657658595,0.6666666666666666,False
0,IND473443AAA,Mungaoli_AshkngRd_D (Madhya Pradesh),7,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND476001AAA,Morena_Prjapati_D (Madhya Pradesh),1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.9392091648189207,0.0,0.0,False
0,IND476111AAA,Ambah_MrenTirh_D (Madhya Pradesh),8,0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0008084548525521,1.0,2.0,2.623263888888889,0.0021207904204969,0.6666666666666666,False
0,IND480661AAA,Seoni_Kidwai_D (Madhya Pradesh),8,0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0008025103315774,3.0,2.0,1.8115135928724784,0.0014537583740731,0.6666666666666666,False
0,IND480886AAA,Lakhnadon_Central_DPP_1 (Madhya Pradesh),8,0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0002019155624388,1.0,2.0,2.212121212121212,0.0004466616987284,0.6666666666666666,False
0,IND483225AAA,Sihora_KtnRdDPP_D (Madhya Pradesh),3,0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.9392091648189207,0.0,1.0,False
0,IND483501AAA,Katni_Bargawan_DC (Madhya Pradesh),3,0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0007985473175943,2.0,1.0,2.2109838927542884,0.0017655752568032,0.6666666666666666,False
0,IND484001AAA,Shahdol_Sohagpur_D (Madhya Pradesh),6,0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.001596302032392,2.0,2.0,1.9392091648189207,0.0030955635310338,0.1666666666666666,False
0,IND484224AAA,Anuppur_JthriDPP_DC (Madhya Pradesh),1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.9392091648189207,0.0,0.0,False
0,IND484446AAA,Dola_ChainDPP_D (Madhya Pradesh),3,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011817707697599,1.0,1.0,1.9392091648189207,0.0022917007074336,0.0,False
0,IND484551AAA,PaliBirsighpr_CtyLgDPP_D (Madhya Pradesh),1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.9392091648189207,0.0,1.0,False
0,IND487001AAA,Narsingpur_JrjolDPP_D (Madhya Pradesh),4,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027338851962405,1.0,1.0,1.9392091648189207,0.0053015752281124,0.0,False
0,IND487001AAB,Narsinghpur_KndliDPP_D (Madhya Pradesh),4,0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0027338851962405,1.0,1.0,1.9392091648189207,0.0053015752281124,0.0,False
0,IND491001AAA,Durg_Pulgaon_DC (Chhattisgarh),1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,False
0,IND493118AAC,Bhatpara_TrengaRD_D (Chhattisgarh),11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND494334AAB,Kanker_KrisnKunj_D (Chhattisgarh),11,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND495334AAB,Mungeli_Panderia_D (Chhattisgarh),12,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.963013983098538e-07,1.0,1.0,1.6363265306122448,6.484784921731445e-07,0.0,False
0,IND500039AAB,Hyd_Uppal_Dc (Telangana),2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND501101AAB,Vikarabad_Central_DPP_2 (Telangana),6,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007985473175943,1.0,2.0,2.1538461538461537,0.0017199480686647,0.6666666666666666,False
0,IND501141AAA,Tandur_SnthiNGR_D (Telangana),5,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008080585511537,1.0,1.0,1.6170212765957446,0.0013066478699508,1.0,False
0,IND502110AAA,Medak_Dwaraka_D (Telangana),19,0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.001585998196036,1.0,1.0,1.5526315789473684,0.0024624708833191,0.0,False
0,IND502220AAC,Zahirabad_Mohim_D (Telangana),22,0,22.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0039210060348776,1.0,1.0,2.1875,0.0085772007012949,0.0,False
0,IND502295AAA,Sangareddy_Pothredy_D (Telangana),2,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0003955087955132,1.0,1.0,2.1538461538461537,0.0008518650980285,0.0,False
0,IND502313AAA,Narsapur_Xroad_D (Telangana),6,0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015764869624765,1.0,1.0,1.3472222222222223,0.002123878268892,0.0,False
0,IND503185AAA,Bodhan_SuryaDPP_D (Telangana),19,0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0016145318967143,1.0,1.0,1.7833333333333334,0.0028792485491405,0.0,False
0,IND503187AAA,Banswada_Menagrdn_D (Telangana),20,0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016050206631549,1.0,1.0,1.5357142857142858,0.0024648531612736,0.0,False
0,IND504201AAA,Chinnur_AsnsdhRD_D (Telangana),6,0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.981506991549269e-07,1.0,1.0,1.9392091648189207,3.842556518165111e-07,1.0,False
0,IND504296AAA,Kaghaznagar_Central_DPP_1 (Telangana),4,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.981506991549269e-07,1.0,2.0,1.9392091648189207,3.842556518165111e-07,1.0,False
0,IND505302AAB,Vemulawada_Central_DPP_2 (Telangana),10,0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0012162489914129,2.0,2.0,1.660781052997696,0.0020199232806661,0.1666666666666666,False
0,IND505325AAA,Metpally_GunjRDPP_D (Telangana),3,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.1290322580645162,0.0,1.0,False
0,IND505467AAA,Husnabad_Greenmkt_D (Telangana),13,0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.6202380952380953,0.0,1.0,False
0,IND505503AAA,Mahadevpur_Kataram_D (Telangana),1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004058126318692,1.0,1.0,1.9392091648189207,0.0007869555749202,0.0,False
0,IND506143AAA,Ghanpur_Palakrty_D (Telangana),9,0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0035334232673306,1.0,1.0,1.9565217391304348,0.0069132194360817,0.0,False
0,IND506169AAB,Bhupalpally_JwahrNGR_D (Telangana),1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008108326609419,1.0,1.0,1.9392091648189207,0.0015723741272331,0.0,False
0,IND506343AAA,Mulugu_LaxmiNGR_D (Telangana),2,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001215060087218,1.0,1.0,1.9392091648189207,0.0023562556569388,0.0,False
0,IND507123AAA,Yellandu_Sudimala_D (Telangana),12,0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011924709075143,1.0,1.0,0.7758620689655172,0.0009251929454852,0.0,False
0,IND508001AAA,Nalgonda_HydRoad_DC (Telangana),14,0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0027487464986771,2.0,1.0,1.891669359737396,0.005199719529233,0.3333333333333333,False
0,IND508116AAA,Bhuvanagiri_HBColny_D (Telangana),15,0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0008080585511537,1.0,2.0,1.9642857142857144,0.0015872578683378,0.6666666666666666,False
0,IND508248AAB,Devarakonda_DindiRD_D (Telangana),15,0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0011924709075143,2.0,1.0,2.1977687626774847,0.0026207753109367,0.3333333333333333,False
0,IND508252AAB,Choutuppal_Nagaram_D (Telangana),6,0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.000404227426276,1.0,1.0,2.0434782608695654,0.0008260299580423,0.0,False
0,IND508277AAB,Mothkur_Mainroad_D (Telangana),11,0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.068181818181818,0.0,1.0,False
0,IND509001AAA,Mahabubnagar_DC (Telangana),19,0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0008080585511537,1.0,1.0,1.4736842105263157,0.0011908231280161,0.0,False
0,IND509203AAA,Bijnapally_nagar_D (Telangana),19,0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007985473175943,1.0,1.0,1.514705882352941,0.0012095643192973,0.0,False
0,IND515134AAA,Puttaprthi_Gokulam_D (Andhra Pradesh),23,0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0023932641443932,3.0,2.0,1.794337606837607,0.0042943238573807,0.1666666666666666,False
0,IND515301AAA,Madakasira_RTCStand_D (Andhra Pradesh),16,0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.000404227426276,1.0,1.0,2.6818181818181817,0.0010840644613766,0.0,False
0,IND515411AAA,Tadipatri_CBRoad_D (Andhra Pradesh),2,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,False
0,IND515591AAA,Kadiri_GVManu_D (Andhra Pradesh),10,0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0027713356783808,2.0,1.0,1.7426700585999368,0.0048295237090439,0.3333333333333333,False
0,IND515761AAA,Kalyandurg_Shankrpa_D (Andhra Pradesh),19,0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011829596739549,2.0,1.0,1.8180894308943087,0.0021507264803916,0.3333333333333333,False
0,IND515801AAA,Guntakal_Verpatem_D (Andhra Pradesh),19,0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0012019821410737,1.0,2.0,2.3861283643892337,0.0028680836803054,0.3333333333333333,False
0,IND515865AAB,Rayadurgam_RailGate_D (Andhra Pradesh),18,0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5842696629213484,0.0,1.0,False
0,IND516001AAA,Cuddapah_DC (Andhra Pradesh),2,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,False
0,IND516269AAA,Rayachoti_Madnpali_D (Andhra Pradesh),15,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027618244448213,1.0,1.0,1.6307692307692307,0.004503898325401,0.0,False
0,IND516360AAB,Proddatur_Central_D_2 (Andhra Pradesh),2,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,False
0,IND516390AAA,Pulivendula_RTCStand_D (Andhra Pradesh),15,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027523132112619,1.0,1.0,1.5921052631578947,0.0043819723495091,0.0,False
0,IND517325AAA,Madnapalle_PngnrRd_D (Andhra Pradesh),1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND517583AAA,Puttur_Artmclny_D (Andhra Pradesh),19,0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,3.566712584788684e-06,1.0,1.0,2.1538461538461537,7.682150182621781e-06,0.0,False
0,IND518102AAA,Srisailam_Sishumdr_D (Andhra Pradesh),14,0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007890360840349,1.0,1.0,2.019230769230769,0.0015932459389166,0.0,False
0,IND518124AAA,Bngnpalle_Enkndla_D (Andhra Pradesh),7,0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0012019821410737,1.0,2.0,2.7857142857142856,0.0033483788215626,0.3333333333333333,False
0,IND518222AAA,Dhone_RmNyrDPP_D (Andhra Pradesh),5,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003947161927166,1.0,1.0,1.9392091648189207,0.0007654372584184,0.0,False
0,IND518422AAB,Atmakur_IndraNgr_D (Andhra Pradesh),14,0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0007985473175943,1.0,1.0,2.378205128205128,0.0018991093258173,0.0,False
0,IND521001AAA,Machilipatnam_DC (Andhra Pradesh),8,0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0003947161927166,2.0,2.0,1.9296045824094603,0.0007616461742171,0.6666666666666666,False
0,IND521201AAA,Nuzvid_Ward17_D (Andhra Pradesh),3,0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0012114933746332,1.0,1.0,1.6226415094339623,0.001965819438084,0.0,False
0,IND522647AAA,Vinukonda_Kothapet_D (Andhra Pradesh),19,0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011924709075143,1.0,1.0,1.6545454545454543,0.0019729973197055,0.0,False
0,IND523105AAA,Kandukur_LICOffce_D (Andhra Pradesh),19,0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0007985473175943,2.0,1.0,1.6937060623248938,0.0013525044328628,0.6666666666666666,False
0,IND523226AAA,Chimkurthy_MSRClgRd_D (Andhra Pradesh),13,0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.9392091648189207,0.0,1.0,False
0,IND523230AAA,Kanigiri_Tiglgndi_D (Andhra Pradesh),19,0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.6125670041691484,0.0,1.0,False
0,IND523316AAB,Markapur_VidyaNgr_D (Andhra Pradesh),14,0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012019821410737,2.0,1.0,1.9526402966951748,0.0023470387645686,0.3333333333333333,False
0,IND524003AAA,Nellore_DC (Andhra Pradesh),14,0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.61,0.0,1.0,False
0,IND524132AAA,Venktagiri_TirupthiRd_D (Andhra Pradesh),14,0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,3.566712584788684e-06,1.0,1.0,2.1142857142857143,7.541049464981789e-06,0.0,False
0,IND530012AAC,Vizag_Gajuwaka_L (Andhra Pradesh),5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,False
0,IND532127AAA,Rajam_SamathBv_D (Andhra Pradesh),21,0,21.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0016145318967143,1.0,1.0,1.8833333333333333,0.003040701738812,0.0,False
0,IND532440AAA,Palakonda_VadaiDPP_D (Andhra Pradesh),17,0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5,0.0,1.0,False
0,IND533308AAB,Mandapeta_Mainrd_D (Andhra Pradesh),16,0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,1.981506991549269e-07,2.0,2.0,2.469604582409461,4.89353874640646e-07,1.0,False
0,IND535501AAB,Parvathipuram_Central_D_2 (Andhra Pradesh),18,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001585998196036,1.0,2.0,1.565217391304348,0.0024824319590129,0.3333333333333333,False
0,IND535558AAA,Bobbili_ColegRd_D (Andhra Pradesh),20,0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0015955094295954,1.0,1.0,1.9392091648189207,0.0030940265084265,0.0,False
0,IND560099AAH,Bengaluru_South_D_20 (Karnataka),1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,False
0,IND561202AAB,Pavagada_PnukndRD_D (Karnataka),14,0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003947161927166,1.0,1.0,1.7573529411764703,0.0006936556622005,0.0,False
0,IND561203AAB,Doddablpur_ChikaDPP_D (Karnataka),12,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012174378956078,1.0,1.0,2.0,0.0024348757912157,0.0,False
0,IND561207AAB,Bagepalli_TBCross_D (Karnataka),13,0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004073978374625,1.0,1.0,1.1430499325236168,0.0004656760706218,0.0,False
0,IND562101AAA,Chikblapur_ShntiSgr_D (Karnataka),13,0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008124178665352,1.0,1.0,1.52,0.0012348751571335,0.0,False
0,IND562117AAA,Kanakapura_VaniThtr_D (Karnataka),10,0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0003955087955132,1.0,1.0,1.9259259259259256,0.0007617206432106,0.0,False
0,IND562132AAC,Bengaluru_Nelmngla_L (Karnataka),1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,False
0,IND563130AAA,Malur_NharuExt_D (Karnataka),10,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001311097126075,2.0,1.0,2.0227859610838337,0.0002652068860242,0.6666666666666666,False
0,IND563131AAA,Mulbagal_Sunku_D (Karnataka),14,0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.565217391304348,0.0,1.0,False
0,IND571111AAB,Gundlupet_Swamylyt_D (Karnataka),10,0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0008175697847132,1.0,1.0,1.9148550724637683,0.0015655276493512,0.0,False
0,IND571401AAA,Mandya_Dc (Karnataka),10,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.963013983098538e-07,1.0,1.0,1.274193548387097,5.049646849432009e-07,0.0,False
0,IND571426AAA,Krishnarajpet_MuruPost_D (Karnataka),15,0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0012019821410737,2.0,1.0,1.6258545824094606,0.0019542481720391,0.3333333333333333,False
0,IND571432AAB,Nagamangala_MandyaRD_D (Karnataka),17,0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.761904761904762,0.0,1.0,False
0,IND571438AAB,Srirangapatna_Bburynkpl_D (Karnataka),8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND571440AAA,Kollegala_NarsipuraRd_D (Karnataka),10,0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,5.944520974647807e-06,1.0,1.0,1.288888888888889,7.661827033990508e-06,0.0,False
0,IND572101AAA,Tumkur_Veersagr_I (Karnataka),13,0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0016224579246805,2.0,1.0,2.1538461538461537,0.0034945247608503,0.0,False
0,IND573103AAA,Arsikere_HsnRdDPP_D (Karnataka),6,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0002013211103414,1.0,2.0,1.9392091648189207,0.0003904037422455,0.6666666666666666,False
0,IND574104AAA,Karkala_MarketRd_D (Karnataka),11,0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0003947161927166,1.0,1.0,1.7857142857142858,0.0007048503441368,0.0,False
0,IND574202AAA,Puttur_Darbe_DC (Karnataka),6,0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0008080585511537,1.0,1.0,2.473684210526316,0.0019988816791699,0.0,False
0,IND574239AAA,Sullia_Srirampt_D (Karnataka),7,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007985473175943,1.0,1.0,1.5620723362658844,0.0012473886740134,0.0,False
0,IND575014AAA,Surathkal_DC (Karnataka),1,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.089831487361419e-05,1.0,1.0,1.9392091648189207,0.0001180945703249,1.0,False
0,IND576101AAA,Udupi (Karnataka),3,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010064074010078,2.0,1.0,1.9392091648189207,0.001951634455576,0.6666666666666666,False
0,IND577101AAA,Chikmagalur_DC (Karnataka),9,0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0007993399203909,2.0,2.0,1.9392091648189207,0.0015500872994278,0.3333333333333333,False
0,IND577116AAA,,8,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5852055932394153e-06,3.0,1.0,1.9392091648189207,3.0740452145320888e-06,0.3333333333333333,False
0,IND577132AAD,Mudigere_HesglDPP_D (Karnataka),11,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007886397826366,1.0,1.0,2.136363636363636,0.0016848213538145,1.0,False
0,IND577401AAA,Sagara_Vardhard_D (Karnataka),8,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001967636442608,1.0,2.0,1.625,0.0003197409219238,0.6666666666666666,False
0,IND577432AAA,Thirthahalli_NadthiCx_D (Karnataka),1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.000404227426276,1.0,1.0,1.9392091648189207,0.0007838815297056,1.0,False
0,IND577501AAA,Chitradurga_DC (Karnataka),10,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003947161927166,2.0,1.0,1.888959421119138,0.0007456028709003,0.6666666666666666,False
0,IND577522AAA,Challakere_Shivangr_D (Karnataka),10,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023583896213419,1.0,1.0,1.5823717948717948,0.0037318492181298,0.0,False
0,IND577535AAC,Molakalmuru_KnsgraRD_D (Karnataka),10,0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0023679008549013,1.0,1.0,1.837209302325581,0.0043503294776095,0.0,False
0,IND577598AAC,Hiriyur_TahurDPP_D (Karnataka),11,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.6425467188179053,0.0,1.0,False
0,IND581303AAA,Karwar_Central_D_1 (Karnataka),14,0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0002019155624388,1.0,2.0,1.6585365853658536,0.0003348843474595,0.6666666666666666,False
0,IND581314AAA,Ankola_Kakrmath_D (Karnataka),10,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005216227515651,2.0,2.0,1.834019904990106,0.0009566665092661,0.3333333333333333,False
0,IND581343AAC,Kumta_Central_DPP_2 (Karnataka),6,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.9392091648189207,0.0,1.0,False
