source_center,destination_center,route_type,overall_median_factor,total_trips,median_osrm_dist,median_osrm_time,pct_delayed
IND638401AAA,IND638452AAA,Carting,1.02,12,26.667749999999998,25.0,0.3333333333333333
IND638452AAA,IND638501AAB,Carting,1.1666666666666667,3,22.7246,24.0,0.3333333333333333
IND638501AAB,IND641062AAD,Carting,1.4258447488584474,14,80.1926,75.0,0.7857142857142857
IND638657AAA,IND638701AAA,Carting,1.457471264367816,16,31.94735,29.5,1.0
IND638701AAA,IND641607AAA,Carting,2.2,17,25.3237,23.0,1.0
IND639001AAA,IND624001AAA,FTL,1.709090909090909,9,75.358,55.0,1.0
IND639104AAB,IND620012AAA,FTL,1.5,1,51.0134,44.0,1.0
IND641001AAA,IND641062AAD,Carting,4.333333333333333,3,34.2831,35.0,1.0
IND641006AAD,IND641062AAD,Carting,4.521739130434782,5,26.5995,28.0,1.0
IND641008AAA,IND641001AAA,Carting,2.0588235294117645,3,12.6194,12.0,1.0
IND641008AAA,IND641011AAA,Carting,2.0588235294117645,1,12.5596,17.0,1.0
IND641011AAA,IND641062AAD,Carting,4.105263157894737,9,35.4555,34.0,1.0
IND641062AAD,IND638401AAA,Carting,1.8112320633349825,12,53.81155,43.0,1.0
IND641062AAD,IND641001AAA,Carting,3.888888888888889,3,32.0921,27.0,1.0
IND641062AAD,IND641008AAA,Carting,2.585714285714286,2,37.6824,35.0,1.0
IND641062AAD,IND641607AAA,FTL,1.7000000000000002,12,29.886200000000002,30.0,1.0
IND641062AAD,IND642001AAA,Carting,1.5818181818181818,1,64.0517,55.0,1.0
IND641062AAD,IND642126AAA,Carting,1.4794520547945205,17,71.4911,72.0,0.9411764705882353
IND641062AAD,IND643217AAA,Carting,2.602311643835616,2,70.01915,68.5,1.0
IND641062AAD,IND643231AAA,Carting,2.473684210526316,15,70.3282,60.0,1.0
IND641607AAA,IND641062AAD,FTL,2.9065628476084537,20,33.912850000000006,29.0,1.0
IND641607AAA,IND641654AAA,Carting,2.0,11,18.1842,16.0,1.0
IND641607AAA,IND641664AAA,Carting,1.9,4,21.59195,20.0,1.0
IND641654AAA,IND641664AAA,Carting,1.44,11,29.409,25.0,1.0
IND641664AAA,IND638657AAA,Carting,1.5,15,40.5711,37.0,1.0
IND642001AAA,IND641062AAD,Carting,1.5789473684210529,17,64.7177,57.0,1.0
IND642001AAA,IND642126AAA,Carting,1.5161290322580645,1,30.5466,31.0,1.0
IND642126AAA,IND642001AAA,Carting,1.3870967741935485,17,30.2969,30.0,0.8823529411764706
IND643001AAA,IND643212AAA,Carting,2.5,6,49.01245,36.0,1.0
IND643212AAA,IND641062AAD,Carting,3.2882882882882885,3,138.55110000000002,110.0,1.0
IND643217AAA,IND643001AAA,Carting,0.9799919967987196,10,41.390299999999996,49.0,0.1
IND643231AAA,IND643217AAA,Carting,1.0689655172413792,11,22.3329,34.0,0.45454545454545453
IND670643AAA,IND673632AAA,Carting,1.879120879120879,5,93.509,91.0,1.0
IND670645AAB,IND673592AAA,Carting,2.598752598752599,6,36.1424,37.0,1.0
IND671315AAA,IND575004AAB,FTL,8.01923076923077,2,80.5539,78.0,1.0
IND671323AAD,IND000000ACO,FTL,1.5625,1,29.3602,32.0,1.0
IND673027AAB,IND673104AAA,Carting,5.523076923076923,1,61.9803,65.0,1.0
IND673027AAB,IND673305AAA,Carting,8.04849688031764,2,40.3536,42.0,1.0
IND673104AAA,IND673506AAA,Carting,1.7142857142857142,17,15.4347,16.0,0.9411764705882353
IND673121AAA,IND670645AAB,Carting,2.207157258064516,8,30.5652,31.5,1.0
IND673305AAA,IND673104AAA,Carting,1.2792207792207793,14,20.81545,22.0,0.7142857142857143
IND673506AAA,IND670643AAA,Carting,1.4583333333333333,17,21.6196,23.0,1.0
IND673573AAA,IND673592AAA,FTL,1.60193019566367,12,59.90395,62.0,1.0
IND673592AAA,IND562132AAA,FTL,2.07847533632287,12,285.06345,224.0,1.0
IND673592AAA,IND670645AAB,Carting,3.5,1,38.0694,38.0,1.0
IND673592AAA,IND673121AAA,Carting,2.0,11,18.16,17.0,1.0
IND673632AAA,IND673104AAA,Carting,1.238095238095238,1,60.3227,63.0,1.0
IND673632AAA,IND673305AAA,Carting,1.1408730158730158,4,37.3946,38.5,0.0
IND673632AAA,IND676306AAA,Carting,1.100250626566416,4,19.907500000000002,20.0,0.25
IND673632AAA,IND683511AAA,FTL,1.7303030303030305,6,164.83585,165.0,1.0
IND676306AAA,IND676509AAA,Carting,1.7,7,20.5067,20.0,1.0
IND676509AAA,IND678583AAA,Carting,1.181818181818182,1,33.4675,33.0,0.0
IND676509AAA,IND679322AAA,Carting,2.095238095238096,3,21.070400000000003,20.0,1.0
IND678683AAA,IND000000ABD,FTL,1.2121212121212122,13,32.2254,34.0,0.5384615384615384
IND679303AAA,IND679531AAA,Carting,2.564705882352941,14,16.738100000000003,16.0,1.0
IND679322AAA,IND673639AAA,Carting,2.230769230769231,1,39.0028,39.0,1.0
IND679329AAA,IND673639AAA,Carting,1.619047619047619,3,22.4575,21.0,1.0
IND679531AAA,IND680587AAA,Carting,1.36,15,21.198,24.0,0.9333333333333333
IND680012AAA,IND679303AAA,Carting,1.4385964912280702,11,54.9834,56.0,1.0
IND68004AAA,IND678683AAA,FTL,2.419590643274854,14,32.89785,37.0,1.0
IND68004AAA,IND683511AAA,Carting,2.3564814814814814,10,55.4136,51.5,1.0
IND680104AAA,IND679576AAA,FTL,1.4705882352941178,17,30.2562,33.0,0.8823529411764706
IND680307AAA,IND680712AAA,Carting,1.619047619047619,7,19.3533,20.0,1.0
IND680307AAA,IND683511AAA,Carting,1.6666666666666667,5,21.4975,18.0,1.0
IND680587AAA,IND68004AAA,Carting,1.8653846153846152,10,42.49605,43.0,1.0
IND680587AAA,IND683511AAA,Carting,2.7,4,91.67695,80.0,1.0
IND680712AAA,IND683511AAA,Carting,1.6578947368421053,9,41.6721,38.0,1.0
IND683511AAA,IND000000ABA,Carting,1.1860599078341014,16,28.72545,30.0,0.4375
IND683511AAA,IND000000ADM,Carting,1.4615384615384617,13,22.2497,25.0,0.9230769230769231
IND683511AAA,IND562132AAA,FTL,2.062069097594607,10,483.47540000000004,426.0,1.0
IND683511AAA,IND680012AAA,Carting,1.4736842105263157,11,59.4959,57.0,1.0
IND683511AAA,IND68004AAA,FTL,1.4,13,53.6268,48.0,0.9230769230769231
IND683511AAA,IND680104AAA,FTL,1.4969135802469136,16,79.79155,80.0,0.9375
IND683511AAA,IND686028AAB,FTL,1.9873417721518989,7,80.2878,79.0,1.0
IND683565AAA,IND683511AAA,Carting,1.894736842105263,13,15.8113,20.0,1.0
IND683572AAA,IND680307AAA,Carting,1.8461538461538465,9,13.9758,12.0,0.8888888888888888
IND685514AAA,IND625008AAA,FTL,1.5294117647058822,9,151.1178,169.0,1.0
IND686028AAB,IND686632AAA,FTL,6.095238095238095,1,21.2599,21.0,1.0
IND686028AAB,IND689101AAA,Carting,1.3675000000000002,16,26.97595,24.5,0.875
IND686507AAA,IND686513AAA,Carting,2.375,15,13.0191,9.0,1.0
IND686507AAA,IND686540AAA,Carting,1.6538461538461535,1,26.7197,26.0,1.0
IND686513AAA,IND686507AAA,Carting,2.8,1,14.0458,10.0,1.0
IND686513AAA,IND686540AAA,Carting,2.2285714285714286,8,39.8562,35.0,1.0
IND686540AAA,IND686028AAB,Carting,1.9459064327485383,2,19.7342,18.5,1.0
IND686632AAA,IND686141AAA,FTL,2.5,1,21.8507,20.0,1.0
IND688009AAA,IND686028AAB,Carting,3.6755050505050506,16,45.36175,45.0,1.0
IND688524AAA,IND683511AAA,FTL,2.269230769230769,7,54.2155,51.0,1.0
IND689101AAA,IND689650AAA,Carting,1.3666666666666667,6,16.116600000000002,15.0,0.6666666666666666
IND689101AAA,IND690548AAA,Carting,1.44,4,25.1496,25.0,1.0
IND689503AAB,IND683511AAA,FTL,2.25,1,125.4579,120.0,1.0
IND689645AAA,IND691551AAA,Carting,1.75,15,26.547,25.0,1.0
IND689650AAA,IND690548AAA,Carting,1.6046511627906976,3,41.879,41.0,1.0
IND690537AAA,IND689503AAB,FTL,2.071428571428572,1,28.2977,28.0,1.0
IND690548AAA,IND688009AAA,Carting,1.21875,15,28.1353,32.0,0.5333333333333333
IND691001AAB,IND683511AAA,FTL,1.255952380952381,9,175.9663,168.0,0.8888888888888888
IND691001AAB,IND690573AAA,FTL,1.0810810810810811,1,30.4345,37.0,0.0
IND691001AAB,IND691506AAA,Carting,1.36,21,23.4979,25.0,0.9047619047619048
IND691001AAB,IND695012AAA,FTL,1.34375,1,63.5282,64.0,1.0
IND691305AAA,IND689645AAA,Carting,2.269230769230769,15,29.1326,27.0,1.0
IND691305AAA,IND691551AAA,Carting,4.0,1,28.8962,27.0,1.0
IND691506AAA,IND691305AAA,Carting,1.5278637770897832,20,17.80335,19.0,1.0
IND691551AAA,IND691001AAB,Carting,2.431578947368421,20,41.65145,39.5,1.0
IND691574AAA,IND695614AAA,Carting,1.55,21,21.6803,20.0,1.0
IND695012AAA,IND691001AAB,FTL,1.5470085470085468,12,63.7633,65.0,1.0
IND695012AAA,IND695101AAB,Carting,2.4230769230769234,2,28.2589,26.0,1.0
IND695101AAB,IND691574AAA,Carting,1.2583333333333333,20,14.506599999999999,15.0,0.6
IND695101AAB,IND695012AAA,Carting,10.73076923076923,1,28.1568,26.0,1.0
IND695121AAA,IND695541AAA,Carting,1.6363636363636365,1,30.6281,33.0,1.0
IND695121AAA,IND695572AAB,Carting,1.75,17,12.489,13.0,1.0
IND695541AAA,IND695012AAA,Carting,3.1333333333333333,1,14.8704,15.0,1.0
IND695541AAA,IND695572AAB,Carting,1.318181818181818,1,20.6558,22.0,1.0
IND695572AAB,IND000000AFJ,Carting,1.6923076923076923,1,22.0203,26.0,1.0
IND695572AAB,IND695541AAA,Carting,1.4761904761904765,13,20.2082,22.0,0.8461538461538461
IND695582AAA,IND691574AAA,Carting,1.6666666666666667,1,35.4313,39.0,1.0
IND695582AAA,IND695101AAB,Carting,1.1428571428571428,19,19.5127,22.0,0.3157894736842105
IND695609AAA,IND695012AAA,Carting,2.076923076923077,3,34.433800000000005,39.0,1.0
IND695614AAA,IND695609AAA,Carting,1.3157894736842106,3,15.3016,19.0,1.0
IND700026AAC,IND700065AAA,Carting,1.5952380952380953,2,14.16295,20.0,0.5
IND700026AAC,IND712311AAA,Carting,5.344771241830065,4,33.95815,36.0,1.0
IND700028AAB,IND712311AAA,Carting,4.473684210526316,11,22.7463,18.0,1.0
IND700053AAA,IND700144AAA,FTL,2.3157894736842106,5,29.3944,38.0,1.0
IND700053AAA,IND712311AAA,Carting,7.5264367816091955,6,29.081049999999998,29.0,1.0
IND700053AAA,IND743513AAA,Carting,3.0,4,31.329950000000004,27.0,1.0
IND700065AAA,IND700026AAC,Carting,2.1873065015479876,2,12.34675,18.0,1.0
IND700065AAA,IND712311AAA,Carting,3.7386363636363633,24,21.899250000000002,21.5,1.0
IND700065AAB,IND712310AAA,Carting,5.416666666666667,15,22.3084,22.0,1.0
IND700088AAA,IND712311AAA,Carting,3.5172413793103448,9,29.6182,29.0,1.0
IND700136AAB,IND712311AAA,Carting,5.535714285714286,1,29.8727,28.0,1.0
IND700136AAG,IND712310AAA,Carting,4.2631578947368425,23,23.5903,20.0,1.0
IND700144AAA,IND743395AAA,FTL,3.047619047619048,4,22.008850000000002,20.0,1.0
IND711303AAA,IND721134AAB,Carting,0.8333333333333334,17,44.986,37.0,0.11764705882352941
IND712103AAA,IND712124AAA,Carting,2.363636363636364,1,11.4154,11.0,1.0
IND712103AAA,IND712310AAE,Carting,3.655172413793104,23,31.2275,30.0,1.0
IND712124AAA,IND712103AAA,Carting,2.833333333333333,25,11.6433,11.0,1.0
IND712124AAA,IND712310AAE,Carting,4.818181818181818,3,19.0162,19.0,1.0
IND712310AAE,IND711303AAA,Carting,2.402439024390244,18,54.09055,40.0,1.0
IND712310AAE,IND711409AAA,Carting,1.1875,1,19.579,16.0,0.0
IND712310AAE,IND712103AAA,Carting,3.533333333333333,1,31.1943,30.0,1.0
IND712310AAE,IND712124AAA,Carting,3.730994152046783,30,19.128600000000002,19.0,1.0
IND712311AAA,IND000000ACB,FTL,1.8842504743833015,11,1435.1908999999998,1054.0,1.0
IND712311AAA,IND421302AAG,FTL,2.3087248322147653,5,1884.2165,1342.0,1.0
IND712311AAA,IND700026AAC,Carting,2.5,29,33.6401,36.0,1.0
IND712311AAA,IND700028AAB,Carting,3.526315789473684,23,18.9277,19.0,1.0
IND712311AAA,IND700053AAA,Carting,2.8,15,29.399,29.0,1.0
IND712311AAA,IND700065AAA,Carting,3.363636363636364,29,21.2211,22.0,1.0
IND712311AAA,IND700088AAA,Carting,3.586206896551724,30,29.3119,29.5,1.0
IND712311AAA,IND712410AAC,FTL,5.25,9,44.0195,38.0,1.0
IND712311AAA,IND713103AAA,FTL,2.1633547632963177,6,82.56360000000001,59.0,1.0
IND712311AAA,IND713145AAB,FTL,2.1666666666666665,3,90.912,72.0,1.0
IND712311AAA,IND713205AAB,FTL,2.119047619047619,12,148.64210000000003,105.0,1.0
IND712311AAA,IND721306AAA,FTL,2.089108910891089,14,130.64339999999999,101.0,1.0
IND712311AAA,IND732103AAB,FTL,2.800925925925926,3,304.3677,215.0,1.0
IND712311AAA,IND742101AAC,FTL,2.9466398799010953,8,211.84115,152.5,1.0
IND712311AAA,IND742102AAB,FTL,3.2337662337662336,3,211.7647,153.0,1.0
IND712311AAA,IND743235AAA,FTL,2.586206896551724,5,79.817,57.0,1.0
IND712311AAA,IND751002AAB,FTL,1.9193548387096773,27,434.5664,311.0,1.0
IND712311AAA,IND781018AAB,FTL,3.186663403630482,8,953.4926499999999,687.0,1.0
IND712311AAA,IND821115AAB,FTL,1.6878048780487804,1,564.3462,410.0,1.0
IND712311AAA,IND826004AAA,FTL,1.7840909090909092,7,249.7493,176.0,1.0
IND712311AAA,IND834002AAB,FTL,2.347670250896057,13,393.7804,281.0,1.0
IND712406AAA,IND712602AAA,FTL,2.3225806451612905,3,30.8105,31.0,1.0
IND712406AAA,IND712612AAA,FTL,2.577777777777778,1,43.541,45.0,1.0
IND712410AAC,IND712406AAA,FTL,1.6375338753387534,6,37.1378,41.0,0.6666666666666666
IND712602AAA,IND712311AAA,FTL,5.206896551724138,1,61.4109,58.0,1.0
IND712602AAA,IND722154AAA,FTL,3.5,2,26.46225,24.0,1.0
IND712612AAA,IND722154AAA,FTL,1.6842105263157894,3,19.7134,19.0,1.0
IND713103AAA,IND713205AAB,FTL,2.007300792657489,4,69.79105,51.0,1.0
IND713128AAB,IND731204AAB,FTL,2.888888888888889,13,24.96,18.0,1.0
IND713128AAB,IND731301AAA,FTL,4.0285714285714285,3,40.8526,35.0,1.0
IND713130AAA,IND741123AAB,Carting,2.09375,17,73.1617,64.0,1.0
IND713130AAA,IND741126AAB,Carting,3.6666666666666665,1,81.7059,69.0,1.0
IND713145AAB,IND741101AAB,FTL,2.088235294117647,1,37.7374,34.0,1.0
IND713145AAB,IND741316AAA,FTL,1.591485507246377,2,25.98685,23.5,1.0
IND713148AAA,IND713128AAB,FTL,2.638888888888889,17,41.0168,35.0,1.0
IND713205AAB,IND712311AAA,FTL,7.5160826594788865,12,148.60935,105.0,1.0
IND713205AAB,IND713148AAA,FTL,4.444444444444445,3,22.3882,18.0,1.0
IND713205AAB,IND713303AAA,FTL,2.6538461538461537,5,36.3498,27.0,1.0
IND713205AAB,IND722101AAA,Carting,2.7594442032132003,2,49.192350000000005,48.0,1.0
IND713205AAB,IND722101AAB,Carting,5.62,1,52.231300000000005,50.0,1.0
IND713205AAB,IND722101AAC,Carting,2.607843137254902,5,53.2499,51.0,1.0
IND713205AAB,IND722122AAA,Carting,2.557142857142857,1,80.4067,70.0,1.0
IND713205AAB,IND722143AAB,FTL,3.72,9,32.4446,25.0,1.0
IND713205AAB,IND722202AAA,Carting,3.1527777777777777,4,17.4869,18.5,1.0
IND713205AAB,IND723130AAA,FTL,3.316391275611368,2,101.91385,87.0,1.0
IND713205AAB,IND723133AAA,FTL,2.591549295774648,1,82.39,71.0,1.0
IND713303AAA,IND713364AAB,FTL,4.166666666666666,6,23.33255,18.0,1.0
IND713364AAB,IND712311AAA,FTL,4.424325434871935,12,207.47935,146.0,1.0
IND721102AAA,IND712311AAA,FTL,7.9,13,125.3268,92.0,1.0
IND721133AAA,IND721434AAB,FTL,2.9147633234028465,2,55.6613,55.0,1.0
IND721134AAB,IND712310AAE,Carting,2.9074074074074074,1,68.92110000000001,54.0,1.0
IND721134AAB,IND721139AAC,Carting,1.6125,16,18.41035,16.0,0.875
IND721139AAC,IND721602AAB,Carting,2.827966101694915,2,70.58865,59.5,1.0
IND721139AAC,IND721636AAB,Carting,2.857142857142857,1,43.314800000000005,35.0,1.0
IND721212AAA,IND712310AAE,Carting,2.326666666666666,10,100.27135,78.0,1.0
IND721253AAC,IND721306AAA,FTL,2.515151515151515,11,52.5072,42.0,1.0
IND721253AAC,IND721501AAC,FTL,1.7849462365591398,1,101.1111,93.0,1.0
IND721306AAA,IND721102AAA,FTL,2.0,5,18.9178,18.0,1.0
IND721306AAA,IND721133AAA,FTL,2.167763157894737,2,19.788800000000002,17.5,1.0
IND721306AAA,IND721253AAC,FTL,3.238095238095238,1,52.998,42.0,1.0
IND721306AAA,IND721507AAA,FTL,2.3404255319148937,13,50.4425,44.0,1.0
IND721401AAA,IND721306AAA,FTL,1.9301957831325303,2,88.13534999999999,81.5,1.0
IND721434AAB,IND721401AAA,FTL,2.4699999999999998,2,49.69545,50.0,1.0
IND721501AAC,IND721253AAC,FTL,1.8853917821309125,6,100.69075000000001,92.5,1.0
IND721501AAC,IND721306AAA,FTL,1.9090909090909087,1,98.5015,88.0,1.0
IND721602AAB,IND721139AAC,Carting,1.8271505376344086,4,70.1466,60.0,1.0
IND721636AAB,IND721602AAB,Carting,1.75,3,30.4079,28.0,1.0
IND722101AAA,IND722122AAA,Carting,1.8852657004830917,8,31.4585,22.0,1.0
IND722101AAB,IND713205AAB,Carting,1.5555555555555556,1,50.6013,45.0,1.0
IND722122AAA,IND713205AAB,Carting,1.9642857142857142,8,85.62435,70.0,1.0
IND722140AAA,IND722151AAA,FTL,0.9545454545454546,9,46.1753,43.0,0.2222222222222222
IND722140AAA,IND723130AAA,FTL,19.130434782608692,1,77.2476,69.0,1.0
IND722143AAB,IND723133AAA,FTL,1.3997599039615847,10,45.16095,52.0,1.0
IND722151AAA,IND723130AAA,FTL,15.060049019607842,8,89.35215,70.0,1.0
IND722154AAA,IND712311AAA,FTL,5.162790697674419,1,93.142,86.0,1.0
IND722154AAA,IND712602AAA,FTL,2.071428571428572,1,31.1137,28.0,1.0
IND722202AAA,IND713205AAB,Carting,2.7058823529411766,1,20.1729,17.0,1.0
IND722202AAA,IND722101AAC,Carting,1.5091954022988505,4,32.539,29.0,1.0
IND723101AAA,IND723202AAA,FTL,1.7948717948717952,14,46.3378,39.0,1.0
IND723130AAA,IND723101AAA,FTL,2.0476190476190474,15,30.532,21.0,1.0
IND723130AAA,IND723131AAA,FTL,1.1008163265306123,6,33.8794,49.0,0.3333333333333333
IND723131AAA,IND722140AAA,FTL,1.3331653225806452,12,33.69365,31.0,0.8333333333333334
IND723133AAA,IND723130AAA,FTL,1.4,13,30.3566,45.0,0.6153846153846154
IND723202AAA,IND713205AAB,FTL,2.250156739811912,14,195.4612,144.5,1.0
IND731204AAB,IND731301AAA,FTL,2.4285714285714284,13,19.0581,21.0,1.0
IND731224AAA,IND742147AAA,Carting,2.25,11,29.1167,31.0,1.0
IND731237AAB,IND731224AAA,Carting,3.0,15,28.0433,20.0,1.0
IND731301AAA,IND713205AAB,FTL,1.943661971830986,19,76.5807,71.0,1.0
IND732103AAA,IND732138AAA,FTL,2.8513513513513518,2,40.13805000000001,37.0,1.0
IND732103AAB,IND732123AAC,Carting,4.015384615384615,1,59.7155,65.0,1.0
IND732103AAB,IND732202AAA,Carting,4.111111111111111,8,23.783250000000002,18.0,1.0
IND732103AAB,IND733128AAA,Carting,2.282608695652174,6,62.049350000000004,46.0,1.0
IND732123AAC,IND732139AAA,Carting,1.3529411764705883,1,11.7622,17.0,1.0
IND732138AAA,IND733102AAA,FTL,2.0600358422939067,2,60.16355,62.5,1.0
IND732138AAA,IND733124AAA,Carting,2.0727124183006533,2,40.094800000000006,35.0,1.0
IND732138AAA,IND733124AAA,FTL,1.805555555555556,1,41.3573,36.0,1.0
IND732138AAA,IND733140AAA,Carting,2.500598086124402,2,48.24595,41.0,1.0
IND732139AAA,IND732103AAB,Carting,5.346938775510204,1,48.7287,49.0,1.0
IND732139AAA,IND732123AAC,Carting,1.3157894736842106,1,12.792,19.0,1.0
IND732202AAA,IND732204AAB,Carting,2.933333333333333,11,20.4319,15.0,1.0
IND732204AAB,IND732123AAC,Carting,1.9086509376890501,2,50.2299,57.5,1.0
IND732204AAB,IND732139AAA,Carting,0.6323787258912916,6,40.521,58.0,0.0
IND733102AAA,IND732103AAB,Carting,3.075,1,108.6367,80.0,1.0
IND733128AAA,IND733129AAB,Carting,2.479432624113475,2,53.3454,46.0,1.0
IND733128AAA,IND733134AAA,Carting,1.809523809523809,5,26.6655,21.0,1.0
IND733129AAA,IND732103AAB,Carting,4.174418604651163,4,60.44715000000001,43.0,1.0
IND733129AAB,IND733129AAA,Carting,1.9523809523809523,5,24.7278,22.0,1.0
IND733134AAA,IND733129AAB,Carting,1.4782608695652173,3,23.596400000000003,23.0,1.0
IND733140AAA,IND732103AAA,FTL,2.8545454545454545,1,77.8815,55.0,1.0
IND733140AAA,IND733102AAA,Carting,1.8113043478260868,8,33.5235,24.5,1.0
IND733140AAA,IND733102AAA,FTL,1.5,1,33.0799,24.0,1.0
IND733201AAA,IND733202AAB,FTL,2.0,1,59.9294,42.0,1.0
IND733202AAB,IND733210AAA,FTL,1.3225806451612905,1,30.623,31.0,1.0
IND733202AAC,IND733210AAA,FTL,2.1538461538461537,1,25.6387,26.0,1.0
IND734214AAB,IND000000AFF,FTL,3.1794871794871797,3,40.4697,36.0,1.0
IND735224AAA,IND736146AAA,FTL,1.5091185410334347,8,57.6228,48.5,1.0
IND736135AAA,IND736101AAA,FTL,2.0890269151138714,6,22.63475,23.0,1.0
IND736135AAA,IND736165AAA,FTL,2.5526315789473686,5,38.8109,37.0,1.0
IND736146AAA,IND736135AAA,FTL,1.6315789473684212,8,52.1802,57.0,1.0
IND741101AAB,IND741502AAB,FTL,2.6666666666666665,1,16.773400000000002,12.0,1.0
IND741121AAA,IND741201AAC,FTL,2.789473684210526,1,20.7476,19.0,1.0
IND741123AAB,IND741126AAB,Carting,2.4157196969696972,18,43.6723,32.0,1.0
IND741126AAB,IND741156AAA,Carting,2.5588235294117645,20,23.83095,17.0,1.0
IND741156AAA,IND742101AAC,Carting,2.6875,8,44.245149999999995,32.0,1.0
IND741156AAA,IND742102AAB,Carting,3.333333333333333,13,45.213800000000006,33.0,1.0
IND741165AAB,IND742121AAB,Carting,1.391304347826087,15,81.4277,69.0,0.9333333333333333
IND741201AAC,IND712311AAA,FTL,15.271929824561402,4,80.20495,57.0,1.0
IND742101AAC,IND712311AAA,FTL,2.919254658385093,7,218.2368,160.0,1.0
IND742101AAC,IND713130AAA,Carting,1.684782608695652,3,96.0117,92.0,1.0
IND742101AAC,IND731237AAB,Carting,2.6333333333333333,7,42.0135,30.0,1.0
IND742101AAC,IND741123AAB,Carting,4.375,1,109.6979,80.0,1.0
IND742101AAC,IND742202AAA,FTL,2.566666666666667,1,83.81660000000001,60.0,1.0
IND742101AAC,IND742303AAB,Carting,2.5,7,38.274,29.0,1.0
IND742102AAB,IND712311AAA,FTL,2.59375,4,218.87335000000002,160.0,1.0
IND742102AAB,IND713130AAA,Carting,2.010752688172043,13,96.5407,93.0,1.0
IND742102AAB,IND731237AAB,Carting,2.838709677419355,11,42.2272,30.0,1.0
IND742102AAB,IND742121AAB,Carting,10.243243243243244,1,41.0415,37.0,1.0
IND742102AAB,IND742303AAB,Carting,2.1071428571428577,12,38.11835,28.5,1.0
IND742121AAA,IND742101AAC,Carting,3.6818181818181817,6,25.135550000000002,22.0,1.0
IND742121AAA,IND742102AAB,Carting,3.840909090909091,12,25.36215,22.0,1.0
IND742121AAB,IND742101AAC,Carting,3.388888888888889,1,40.9957,36.0,1.0
IND742121AAB,IND742121AAA,Carting,3.1538461538461537,16,14.441849999999999,13.0,1.0
IND742137AAA,IND742401AAA,Carting,2.3089743589743588,6,26.84795,29.5,1.0
IND742147AAA,IND742137AAA,Carting,1.8333333333333333,3,15.5169,18.0,1.0
IND742148AAA,IND742225AAA,Carting,3.5,16,20.6788,14.0,1.0
IND742149AAA,IND742148AAA,Carting,2.821428571428571,14,29.04705,21.5,1.0
IND742149AAA,IND742225AAA,Carting,4.1,1,54.9441,40.0,1.0
IND742202AAA,IND712311AAA,FTL,2.9034383777277077,2,253.411,180.0,1.0
IND742202AAA,IND732103AAA,FTL,4.722222222222222,1,51.1885,36.0,1.0
IND742223AAA,IND742226AAA,Carting,1.5227272727272727,17,46.005300000000005,44.0,1.0
IND742225AAA,IND742223AAA,Carting,4.611111111111111,16,13.9083,9.0,1.0
IND742226AAA,IND742101AAC,Carting,2.0945945945945947,6,33.30995,36.5,1.0
IND742226AAA,IND742102AAB,Carting,2.2285714285714286,13,33.2894,36.0,1.0
IND742303AAB,IND741165AAB,Carting,3.1870554765291605,18,53.0193,37.0,1.0
IND742401AAA,IND742101AAC,Carting,3.067796610169492,5,59.2229,66.0,1.0
IND742401AAA,IND742102AAB,Carting,3.0151515151515156,12,58.929950000000005,66.0,1.0
IND743235AAA,IND743270AAA,FTL,2.1,6,18.13735,17.5,1.0
IND743270AAA,IND712311AAA,FTL,15.35135135135135,5,98.5604,73.0,1.0
IND743347AAA,IND700053AAA,Carting,3.6583638583638582,6,83.87065,63.5,1.0
IND743395AAA,IND700053AAA,FTL,3.4545454545454546,4,55.600300000000004,55.0,1.0
IND743513AAA,IND743347AAA,Carting,2.1686507936507935,12,52.1252,36.0,1.0
IND751002AAB,IND530012AAA,FTL,1.6707648776925885,10,454.2031,332.0,1.0
IND751002AAB,IND562132AAA,FTL,2.262511803588291,13,1423.1406000000002,1058.0,1.0
IND751002AAB,IND712311AAA,FTL,2.0434782608695654,25,433.5997,322.0,1.0
IND751002AAB,IND754103AAA,FTL,10.121951219512194,7,58.5252,42.0,1.0
IND751002AAB,IND756100AAC,FTL,1.8296703296703294,12,123.18665,87.0,1.0
IND751002AAB,IND760003AAB,FTL,2.030075187969925,12,181.1402,135.0,1.0
IND751014AAA,IND751002AAB,Carting,2.642857142857143,4,10.69915,7.0,1.0
IND751015AAA,IND751002AAB,Carting,2.0,4,10.178149999999999,7.0,1.0
IND751015AAA,IND752050AAA,Carting,1.6363636363636365,1,15.095,11.0,1.0
IND751015AAA,IND752055AAA,Carting,1.9347826086956523,2,26.3951,22.5,1.0
IND751015AAA,IND752056AAA,Carting,1.9572192513368982,6,25.29655,17.5,1.0
IND752030AAA,IND754022AAA,FTL,1.681818181818182,1,25.5137,22.0,1.0
IND752050AAA,IND751002AAB,Carting,2.176190476190476,2,29.30995,20.5,1.0
IND752050AAA,IND752056AAA,Carting,2.333333333333333,1,9.6907,6.0,1.0
IND752055AAA,IND751002AAB,Carting,1.9230769230769231,1,35.7081,26.0,1.0
IND752055AAA,IND752050AAA,Carting,1.0,1,19.4503,16.0,0.0
IND752056AAA,IND751002AAB,Carting,1.894736842105263,1,27.2786,19.0,1.0
IND754022AAA,IND751002AAB,FTL,2.2413273001508296,2,69.20005,51.5,1.0
IND754103AAA,IND754142AAA,FTL,2.185185185185185,1,57.1658,54.0,1.0
